"Notes","State","State Code","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Georgia","13","2013","2013","Renal failure","N17-N19","85+ years","85+",388,128018,303.1
,"Georgia","13","2014","2014","Renal failure","N17-N19","25-34 years","25-34",15,1383437,Unreliable
,"Georgia","13","2014","2014","Renal failure","N17-N19","35-44 years","35-44",24,1369784,1.8
,"Georgia","13","2014","2014","Renal failure","N17-N19","45-54 years","45-54",100,1398530,7.2
,"Georgia","13","2014","2014","Renal failure","N17-N19","55-64 years","55-64",208,1179203,17.6
,"Georgia","13","2014","2014","Renal failure","N17-N19","65-74 years","65-74",311,769062,40.4
,"Georgia","13","2014","2014","Renal failure","N17-N19","75-84 years","75-84",330,351282,93.9
,"Georgia","13","2014","2014","Renal failure","N17-N19","85+ years","85+",340,131194,259.2
,"Georgia","13","2015","2015","Renal failure","N17-N19","25-34 years","25-34",13,1402157,Unreliable
,"Georgia","13","2015","2015","Renal failure","N17-N19","35-44 years","35-44",39,1370719,2.8
,"Georgia","13","2015","2015","Renal failure","N17-N19","45-54 years","45-54",91,1406709,6.5
,"Georgia","13","2015","2015","Renal failure","N17-N19","55-64 years","55-64",202,1209172,16.7
,"Georgia","13","2015","2015","Renal failure","N17-N19","65-74 years","65-74",272,804987,33.8
,"Georgia","13","2015","2015","Renal failure","N17-N19","75-84 years","75-84",317,363990,87.1
,"Georgia","13","2015","2015","Renal failure","N17-N19","85+ years","85+",325,135947,239.1
,"Georgia","13","2016","2016","Renal failure","N17-N19","25-34 years","25-34",12,1422300,Unreliable
,"Georgia","13","2016","2016","Renal failure","N17-N19","35-44 years","35-44",39,1362970,2.9
,"Georgia","13","2016","2016","Renal failure","N17-N19","45-54 years","45-54",99,1416698,7.0
,"Georgia","13","2016","2016","Renal failure","N17-N19","55-64 years","55-64",227,1236811,18.4
,"Georgia","13","2016","2016","Renal failure","N17-N19","65-74 years","65-74",306,839325,36.5
,"Georgia","13","2016","2016","Renal failure","N17-N19","75-84 years","75-84",348,377202,92.3
,"Georgia","13","2016","2016","Renal failure","N17-N19","85+ years","85+",297,138135,215.0
,"Georgia","13","2017","2017","Renal failure","N17-N19","25-34 years","25-34",15,1453326,Unreliable
,"Georgia","13","2017","2017","Renal failure","N17-N19","35-44 years","35-44",23,1367466,1.7
,"Georgia","13","2017","2017","Renal failure","N17-N19","45-54 years","45-54",82,1419086,5.8
,"Georgia","13","2017","2017","Renal failure","N17-N19","55-64 years","55-64",206,1263562,16.3
,"Georgia","13","2017","2017","Renal failure","N17-N19","65-74 years","65-74",334,870879,38.4
,"Georgia","13","2017","2017","Renal failure","N17-N19","75-84 years","75-84",355,394334,90.0
,"Georgia","13","2017","2017","Renal failure","N17-N19","85+ years","85+",321,142597,225.1
,"Hawaii","15","2010","2010","Renal failure","N17-N19","45-54 years","45-54",15,193765,Unreliable
,"Hawaii","15","2010","2010","Renal failure","N17-N19","55-64 years","55-64",32,175562,18.2
,"Hawaii","15","2010","2010","Renal failure","N17-N19","65-74 years","65-74",44,100523,43.8
,"Hawaii","15","2010","2010","Renal failure","N17-N19","75-84 years","75-84",75,64377,116.5
,"Hawaii","15","2010","2010","Renal failure","N17-N19","85+ years","85+",117,30238,386.9
,"Hawaii","15","2011","2011","Renal failure","N17-N19","45-54 years","45-54",15,189490,Unreliable
,"Hawaii","15","2011","2011","Renal failure","N17-N19","55-64 years","55-64",52,179596,29.0
,"Hawaii","15","2011","2011","Renal failure","N17-N19","65-74 years","65-74",39,105442,37.0
,"Hawaii","15","2011","2011","Renal failure","N17-N19","75-84 years","75-84",58,64404,90.1
,"Hawaii","15","2011","2011","Renal failure","N17-N19","85+ years","85+",105,32698,321.1
,"Hawaii","15","2012","2012","Renal failure","N17-N19","45-54 years","45-54",12,186382,Unreliable
,"Hawaii","15","2012","2012","Renal failure","N17-N19","55-64 years","55-64",38,181200,21.0
,"Hawaii","15","2012","2012","Renal failure","N17-N19","65-74 years","65-74",53,112147,47.3
,"Hawaii","15","2012","2012","Renal failure","N17-N19","75-84 years","75-84",86,64031,134.3
,"Hawaii","15","2012","2012","Renal failure","N17-N19","85+ years","85+",129,34623,372.6
,"Hawaii","15","2013","2013","Renal failure","N17-N19","45-54 years","45-54",14,180381,Unreliable
,"Hawaii","15","2013","2013","Renal failure","N17-N19","55-64 years","55-64",30,179346,16.7
,"Hawaii","15","2013","2013","Renal failure","N17-N19","65-74 years","65-74",53,120537,44.0
,"Hawaii","15","2013","2013","Renal failure","N17-N19","75-84 years","75-84",69,63732,108.3
,"Hawaii","15","2013","2013","Renal failure","N17-N19","85+ years","85+",128,35288,362.7
,"Hawaii","15","2014","2014","Renal failure","N17-N19","45-54 years","45-54",11,178199,Unreliable
,"Hawaii","15","2014","2014","Renal failure","N17-N19","55-64 years","55-64",33,179789,18.4
,"Hawaii","15","2014","2014","Renal failure","N17-N19","65-74 years","65-74",54,126697,42.6
,"Hawaii","15","2014","2014","Renal failure","N17-N19","75-84 years","75-84",59,64566,91.4
,"Hawaii","15","2014","2014","Renal failure","N17-N19","85+ years","85+",119,36891,322.6
,"Hawaii","15","2015","2015","Renal failure","N17-N19","55-64 years","55-64",20,179443,11.1
,"Hawaii","15","2015","2015","Renal failure","N17-N19","65-74 years","65-74",48,133272,36.0
,"Hawaii","15","2015","2015","Renal failure","N17-N19","75-84 years","75-84",64,65339,98.0
,"Hawaii","15","2015","2015","Renal failure","N17-N19","85+ years","85+",93,38303,242.8
,"Hawaii","15","2016","2016","Renal failure","N17-N19","45-54 years","45-54",13,178271,Unreliable
,"Hawaii","15","2016","2016","Renal failure","N17-N19","55-64 years","55-64",24,184406,13.0
,"Hawaii","15","2016","2016","Renal failure","N17-N19","65-74 years","65-74",49,139010,35.2
,"Hawaii","15","2016","2016","Renal failure","N17-N19","75-84 years","75-84",47,66000,71.2
,"Hawaii","15","2016","2016","Renal failure","N17-N19","85+ years","85+",69,38952,177.1
,"Hawaii","15","2017","2017","Renal failure","N17-N19","45-54 years","45-54",10,175017,Unreliable
,"Hawaii","15","2017","2017","Renal failure","N17-N19","55-64 years","55-64",38,183072,20.8
,"Hawaii","15","2017","2017","Renal failure","N17-N19","65-74 years","65-74",46,144936,31.7
,"Hawaii","15","2017","2017","Renal failure","N17-N19","75-84 years","75-84",47,68283,68.8
,"Hawaii","15","2017","2017","Renal failure","N17-N19","85+ years","85+",67,40341,166.1
,"Idaho","16","2010","2010","Renal failure","N17-N19","45-54 years","45-54",14,208537,Unreliable
,"Idaho","16","2010","2010","Renal failure","N17-N19","55-64 years","55-64",24,180313,13.3
,"Idaho","16","2010","2010","Renal failure","N17-N19","65-74 years","65-74",43,109534,39.3
,"Idaho","16","2010","2010","Renal failure","N17-N19","75-84 years","75-84",76,59892,126.9
,"Idaho","16","2010","2010","Renal failure","N17-N19","85+ years","85+",90,25242,356.5
,"Idaho","16","2011","2011","Renal failure","N17-N19","45-54 years","45-54",12,206361,Unreliable
,"Idaho","16","2011","2011","Renal failure","N17-N19","55-64 years","55-64",31,188817,16.4
,"Idaho","16","2011","2011","Renal failure","N17-N19","65-74 years","65-74",50,115006,43.5
,"Idaho","16","2011","2011","Renal failure","N17-N19","75-84 years","75-84",88,61243,143.7
,"Idaho","16","2011","2011","Renal failure","N17-N19","85+ years","85+",91,26184,347.5
,"Idaho","16","2012","2012","Renal failure","N17-N19","55-64 years","55-64",32,192165,16.7
,"Idaho","16","2012","2012","Renal failure","N17-N19","65-74 years","65-74",53,123343,43.0
,"Idaho","16","2012","2012","Renal failure","N17-N19","75-84 years","75-84",75,62625,119.8
,"Idaho","16","2012","2012","Renal failure","N17-N19","85+ years","85+",87,26610,326.9
,"Idaho","16","2013","2013","Renal failure","N17-N19","55-64 years","55-64",43,196012,21.9
,"Idaho","16","2013","2013","Renal failure","N17-N19","65-74 years","65-74",49,131211,37.3
,"Idaho","16","2013","2013","Renal failure","N17-N19","75-84 years","75-84",76,64793,117.3
,"Idaho","16","2013","2013","Renal failure","N17-N19","85+ years","85+",79,27138,291.1
,"Idaho","16","2014","2014","Renal failure","N17-N19","45-54 years","45-54",16,199241,Unreliable
,"Idaho","16","2014","2014","Renal failure","N17-N19","55-64 years","55-64",25,199565,12.5
,"Idaho","16","2014","2014","Renal failure","N17-N19","65-74 years","65-74",49,138693,35.3
,"Idaho","16","2014","2014","Renal failure","N17-N19","75-84 years","75-84",78,67334,115.8
,"Idaho","16","2014","2014","Renal failure","N17-N19","85+ years","85+",79,27349,288.9
,"Idaho","16","2015","2015","Renal failure","N17-N19","45-54 years","45-54",15,198782,Unreliable
,"Idaho","16","2015","2015","Renal failure","N17-N19","55-64 years","55-64",28,203570,13.8
,"Idaho","16","2015","2015","Renal failure","N17-N19","65-74 years","65-74",37,145744,25.4
,"Idaho","16","2015","2015","Renal failure","N17-N19","75-84 years","75-84",92,69816,131.8
,"Idaho","16","2015","2015","Renal failure","N17-N19","85+ years","85+",87,27934,311.4
,"Idaho","16","2016","2016","Renal failure","N17-N19","55-64 years","55-64",27,208250,13.0
,"Idaho","16","2016","2016","Renal failure","N17-N19","65-74 years","65-74",66,153740,42.9
,"Idaho","16","2016","2016","Renal failure","N17-N19","75-84 years","75-84",80,72814,109.9
,"Idaho","16","2016","2016","Renal failure","N17-N19","85+ years","85+",95,28435,334.1
,"Idaho","16","2017","2017","Renal failure","N17-N19","45-54 years","45-54",11,199372,Unreliable
,"Idaho","16","2017","2017","Renal failure","N17-N19","55-64 years","55-64",41,211747,19.4
,"Idaho","16","2017","2017","Renal failure","N17-N19","65-74 years","65-74",64,160852,39.8
,"Idaho","16","2017","2017","Renal failure","N17-N19","75-84 years","75-84",76,75442,100.7
,"Idaho","16","2017","2017","Renal failure","N17-N19","85+ years","85+",78,28607,272.7
,"Illinois","17","2010","2010","Renal failure","N17-N19","25-34 years","25-34",11,1775957,Unreliable
,"Illinois","17","2010","2010","Renal failure","N17-N19","35-44 years","35-44",27,1725890,1.6
,"Illinois","17","2010","2010","Renal failure","N17-N19","45-54 years","45-54",101,1870879,5.4
,"Illinois","17","2010","2010","Renal failure","N17-N19","55-64 years","55-64",199,1473207,13.5
,"Illinois","17","2010","2010","Renal failure","N17-N19","65-74 years","65-74",370,849535,43.6
,"Illinois","17","2010","2010","Renal failure","N17-N19","75-84 years","75-84",700,524766,133.4
,"Illinois","17","2010","2010","Renal failure","N17-N19","85+ years","85+",931,234912,396.3
,"Illinois","17","2011","2011","Renal failure","N17-N19","25-34 years","25-34",13,1788198,Unreliable
,"Illinois","17","2011","2011","Renal failure","N17-N19","35-44 years","35-44",34,1703981,2.0
,"Illinois","17","2011","2011","Renal failure","N17-N19","45-54 years","45-54",118,1850775,6.4
,"Illinois","17","2011","2011","Renal failure","N17-N19","55-64 years","55-64",205,1537348,13.3
,"Illinois","17","2011","2011","Renal failure","N17-N19","65-74 years","65-74",360,872945,41.2
,"Illinois","17","2011","2011","Renal failure","N17-N19","75-84 years","75-84",658,524907,125.4
,"Illinois","17","2011","2011","Renal failure","N17-N19","85+ years","85+",938,242913,386.1
,"Illinois","17","2012","2012","Renal failure","N17-N19","35-44 years","35-44",27,1693816,1.6
,"Illinois","17","2012","2012","Renal failure","N17-N19","45-54 years","45-54",111,1824083,6.1
,"Illinois","17","2012","2012","Renal failure","N17-N19","55-64 years","55-64",223,1557881,14.3
,"Illinois","17","2012","2012","Renal failure","N17-N19","65-74 years","65-74",335,923499,36.3
,"Illinois","17","2012","2012","Renal failure","N17-N19","75-84 years","75-84",619,523100,118.3
,"Illinois","17","2012","2012","Renal failure","N17-N19","85+ years","85+",927,247838,374.0
,"Illinois","17","2013","2013","Renal failure","N17-N19","35-44 years","35-44",40,1685410,2.4
,"Illinois","17","2013","2013","Renal failure","N17-N19","45-54 years","45-54",85,1795460,4.7
,"Illinois","17","2013","2013","Renal failure","N17-N19","55-64 years","55-64",224,1589904,14.1
,"Illinois","17","2013","2013","Renal failure","N17-N19","65-74 years","65-74",359,964779,37.2
,"Illinois","17","2013","2013","Renal failure","N17-N19","75-84 years","75-84",617,526155,117.3
,"Illinois","17","2013","2013","Renal failure","N17-N19","85+ years","85+",896,252707,354.6
,"Illinois","17","2014","2014","Renal failure","N17-N19","25-34 years","25-34",15,1780945,Unreliable
,"Illinois","17","2014","2014","Renal failure","N17-N19","35-44 years","35-44",20,1679806,1.2
,"Illinois","17","2014","2014","Renal failure","N17-N19","45-54 years","45-54",81,1771582,4.6
,"Illinois","17","2014","2014","Renal failure","N17-N19","55-64 years","55-64",242,1619080,14.9
,"Illinois","17","2014","2014","Renal failure","N17-N19","65-74 years","65-74",415,1002122,41.4
,"Illinois","17","2014","2014","Renal failure","N17-N19","75-84 years","75-84",630,530359,118.8
,"Illinois","17","2014","2014","Renal failure","N17-N19","85+ years","85+",913,256052,356.6
,"Illinois","17","2015","2015","Renal failure","N17-N19","35-44 years","35-44",23,1669816,1.4
,"Illinois","17","2015","2015","Renal failure","N17-N19","45-54 years","45-54",108,1746424,6.2
,"Illinois","17","2015","2015","Renal failure","N17-N19","55-64 years","55-64",238,1644616,14.5
,"Illinois","17","2015","2015","Renal failure","N17-N19","65-74 years","65-74",411,1038829,39.6
,"Illinois","17","2015","2015","Renal failure","N17-N19","75-84 years","75-84",630,532731,118.3
,"Illinois","17","2015","2015","Renal failure","N17-N19","85+ years","85+",878,258717,339.4
,"Illinois","17","2016","2016","Renal failure","N17-N19","35-44 years","35-44",34,1646756,2.1
,"Illinois","17","2016","2016","Renal failure","N17-N19","45-54 years","45-54",81,1713154,4.7
,"Illinois","17","2016","2016","Renal failure","N17-N19","55-64 years","55-64",230,1655713,13.9
,"Illinois","17","2016","2016","Renal failure","N17-N19","65-74 years","65-74",387,1072843,36.1
,"Illinois","17","2016","2016","Renal failure","N17-N19","75-84 years","75-84",616,538938,114.3
,"Illinois","17","2016","2016","Renal failure","N17-N19","85+ years","85+",819,259483,315.6
,"Illinois","17","2017","2017","Renal failure","N17-N19","25-34 years","25-34",14,1776073,Unreliable
,"Illinois","17","2017","2017","Renal failure","N17-N19","35-44 years","35-44",18,1639168,Unreliable
,"Illinois","17","2017","2017","Renal failure","N17-N19","45-54 years","45-54",84,1682908,5.0
,"Illinois","17","2017","2017","Renal failure","N17-N19","55-64 years","55-64",253,1666188,15.2
,"Illinois","17","2017","2017","Renal failure","N17-N19","65-74 years","65-74",400,1116989,35.8
,"Illinois","17","2017","2017","Renal failure","N17-N19","75-84 years","75-84",540,562512,96.0
,"Illinois","17","2017","2017","Renal failure","N17-N19","85+ years","85+",735,265897,276.4
,"Indiana","18","2010","2010","Renal failure","N17-N19","35-44 years","35-44",20,840830,2.4
,"Indiana","18","2010","2010","Renal failure","N17-N19","45-54 years","45-54",95,946768,10.0
,"Indiana","18","2010","2010","Renal failure","N17-N19","55-64 years","55-64",160,769143,20.8
,"Indiana","18","2010","2010","Renal failure","N17-N19","65-74 years","65-74",264,452335,58.4
,"Indiana","18","2010","2010","Renal failure","N17-N19","75-84 years","75-84",417,273501,152.5
,"Indiana","18","2010","2010","Renal failure","N17-N19","85+ years","85+",493,115272,427.7
,"Indiana","18","2011","2011","Renal failure","N17-N19","25-34 years","25-34",14,834966,Unreliable
,"Indiana","18","2011","2011","Renal failure","N17-N19","35-44 years","35-44",26,830262,3.1
,"Indiana","18","2011","2011","Renal failure","N17-N19","45-54 years","45-54",97,935186,10.4
,"Indiana","18","2011","2011","Renal failure","N17-N19","55-64 years","55-64",242,803177,30.1
,"Indiana","18","2011","2011","Renal failure","N17-N19","65-74 years","65-74",322,464789,69.3
,"Indiana","18","2011","2011","Renal failure","N17-N19","75-84 years","75-84",579,273520,211.7
,"Indiana","18","2011","2011","Renal failure","N17-N19","85+ years","85+",594,119778,495.9
,"Indiana","18","2012","2012","Renal failure","N17-N19","25-34 years","25-34",12,836003,Unreliable
,"Indiana","18","2012","2012","Renal failure","N17-N19","35-44 years","35-44",27,825294,3.3
,"Indiana","18","2012","2012","Renal failure","N17-N19","45-54 years","45-54",121,920303,13.1
,"Indiana","18","2012","2012","Renal failure","N17-N19","55-64 years","55-64",247,812629,30.4
,"Indiana","18","2012","2012","Renal failure","N17-N19","65-74 years","65-74",353,493554,71.5
,"Indiana","18","2012","2012","Renal failure","N17-N19","75-84 years","75-84",579,273667,211.6
,"Indiana","18","2012","2012","Renal failure","N17-N19","85+ years","85+",610,121927,500.3
,"Indiana","18","2013","2013","Renal failure","N17-N19","25-34 years","25-34",13,842583,Unreliable
,"Indiana","18","2013","2013","Renal failure","N17-N19","35-44 years","35-44",42,826456,5.1
,"Indiana","18","2013","2013","Renal failure","N17-N19","45-54 years","45-54",119,904904,13.2
,"Indiana","18","2013","2013","Renal failure","N17-N19","55-64 years","55-64",276,829486,33.3
,"Indiana","18","2013","2013","Renal failure","N17-N19","65-74 years","65-74",401,514523,77.9
,"Indiana","18","2013","2013","Renal failure","N17-N19","75-84 years","75-84",556,275677,201.7
,"Indiana","18","2013","2013","Renal failure","N17-N19","85+ years","85+",665,124833,532.7
,"Indiana","18","2014","2014","Renal failure","N17-N19","25-34 years","25-34",19,845927,Unreliable
,"Indiana","18","2014","2014","Renal failure","N17-N19","35-44 years","35-44",42,824681,5.1
,"Indiana","18","2014","2014","Renal failure","N17-N19","45-54 years","45-54",118,891112,13.2
,"Indiana","18","2014","2014","Renal failure","N17-N19","55-64 years","55-64",252,842381,29.9
,"Indiana","18","2014","2014","Renal failure","N17-N19","65-74 years","65-74",414,536111,77.2
,"Indiana","18","2014","2014","Renal failure","N17-N19","75-84 years","75-84",556,278910,199.3
,"Indiana","18","2014","2014","Renal failure","N17-N19","85+ years","85+",654,126423,517.3
,"Indiana","18","2015","2015","Renal failure","N17-N19","25-34 years","25-34",16,850559,Unreliable
,"Indiana","18","2015","2015","Renal failure","N17-N19","35-44 years","35-44",42,823056,5.1
,"Indiana","18","2015","2015","Renal failure","N17-N19","45-54 years","45-54",104,878974,11.8
,"Indiana","18","2015","2015","Renal failure","N17-N19","55-64 years","55-64",280,855764,32.7
,"Indiana","18","2015","2015","Renal failure","N17-N19","65-74 years","65-74",409,556692,73.5
,"Indiana","18","2015","2015","Renal failure","N17-N19","75-84 years","75-84",539,281625,191.4
,"Indiana","18","2015","2015","Renal failure","N17-N19","85+ years","85+",660,127810,516.4
,"Indiana","18","2016","2016","Renal failure","N17-N19","25-34 years","25-34",17,859672,Unreliable
,"Indiana","18","2016","2016","Renal failure","N17-N19","35-44 years","35-44",35,814899,4.3
,"Indiana","18","2016","2016","Renal failure","N17-N19","45-54 years","45-54",131,865746,15.1
,"Indiana","18","2016","2016","Renal failure","N17-N19","55-64 years","55-64",275,864467,31.8
,"Indiana","18","2016","2016","Renal failure","N17-N19","65-74 years","65-74",390,576378,67.7
,"Indiana","18","2016","2016","Renal failure","N17-N19","75-84 years","75-84",581,286716,202.6
,"Indiana","18","2016","2016","Renal failure","N17-N19","85+ years","85+",627,128469,488.1
,"Indiana","18","2017","2017","Renal failure","N17-N19","25-34 years","25-34",14,868804,Unreliable
,"Indiana","18","2017","2017","Renal failure","N17-N19","35-44 years","35-44",39,816778,4.8
,"Indiana","18","2017","2017","Renal failure","N17-N19","45-54 years","45-54",109,854456,12.8
,"Indiana","18","2017","2017","Renal failure","N17-N19","55-64 years","55-64",275,870607,31.6
,"Indiana","18","2017","2017","Renal failure","N17-N19","65-74 years","65-74",418,598944,69.8
,"Indiana","18","2017","2017","Renal failure","N17-N19","75-84 years","75-84",528,295886,178.4
,"Indiana","18","2017","2017","Renal failure","N17-N19","85+ years","85+",627,130060,482.1
,"Iowa","19","2010","2010","Renal failure","N17-N19","45-54 years","45-54",28,439726,6.4
,"Iowa","19","2010","2010","Renal failure","N17-N19","55-64 years","55-64",51,372750,13.7
,"Iowa","19","2010","2010","Renal failure","N17-N19","65-74 years","65-74",101,224656,45.0
,"Iowa","19","2010","2010","Renal failure","N17-N19","75-84 years","75-84",154,153574,100.3
,"Iowa","19","2010","2010","Renal failure","N17-N19","85+ years","85+",234,74658,313.4
,"Iowa","19","2011","2011","Renal failure","N17-N19","45-54 years","45-54",25,432049,5.8
,"Iowa","19","2011","2011","Renal failure","N17-N19","55-64 years","55-64",51,389049,13.1
,"Iowa","19","2011","2011","Renal failure","N17-N19","65-74 years","65-74",100,228350,43.8
,"Iowa","19","2011","2011","Renal failure","N17-N19","75-84 years","75-84",195,152730,127.7
,"Iowa","19","2011","2011","Renal failure","N17-N19","85+ years","85+",266,76658,347.0
,"Iowa","19","2012","2012","Renal failure","N17-N19","45-54 years","45-54",15,423537,Unreliable
,"Iowa","19","2012","2012","Renal failure","N17-N19","55-64 years","55-64",55,393632,14.0
,"Iowa","19","2012","2012","Renal failure","N17-N19","65-74 years","65-74",97,240544,40.3
,"Iowa","19","2012","2012","Renal failure","N17-N19","75-84 years","75-84",222,152389,145.7
,"Iowa","19","2012","2012","Renal failure","N17-N19","85+ years","85+",263,77372,339.9
,"Iowa","19","2013","2013","Renal failure","N17-N19","45-54 years","45-54",19,414402,Unreliable
,"Iowa","19","2013","2013","Renal failure","N17-N19","55-64 years","55-64",66,401545,16.4
,"Iowa","19","2013","2013","Renal failure","N17-N19","65-74 years","65-74",94,250275,37.6
,"Iowa","19","2013","2013","Renal failure","N17-N19","75-84 years","75-84",205,152109,134.8
,"Iowa","19","2013","2013","Renal failure","N17-N19","85+ years","85+",295,78495,375.8
,"Iowa","19","2014","2014","Renal failure","N17-N19","45-54 years","45-54",28,406732,6.9
,"Iowa","19","2014","2014","Renal failure","N17-N19","55-64 years","55-64",65,407141,16.0
,"Iowa","19","2014","2014","Renal failure","N17-N19","65-74 years","65-74",96,259948,36.9
,"Iowa","19","2014","2014","Renal failure","N17-N19","75-84 years","75-84",197,152699,129.0
,"Iowa","19","2014","2014","Renal failure","N17-N19","85+ years","85+",305,78702,387.5
,"Iowa","19","2015","2015","Renal failure","N17-N19","45-54 years","45-54",23,398825,5.8
,"Iowa","19","2015","2015","Renal failure","N17-N19","55-64 years","55-64",59,413317,14.3
,"Iowa","19","2015","2015","Renal failure","N17-N19","65-74 years","65-74",100,270456,37.0
,"Iowa","19","2015","2015","Renal failure","N17-N19","75-84 years","75-84",173,153235,112.9
,"Iowa","19","2015","2015","Renal failure","N17-N19","85+ years","85+",276,79186,348.5
,"Iowa","19","2016","2016","Renal failure","N17-N19","35-44 years","35-44",13,367535,Unreliable
,"Iowa","19","2016","2016","Renal failure","N17-N19","45-54 years","45-54",25,389744,6.4
,"Iowa","19","2016","2016","Renal failure","N17-N19","55-64 years","55-64",78,415998,18.8
,"Iowa","19","2016","2016","Renal failure","N17-N19","65-74 years","65-74",115,281046,40.9
,"Iowa","19","2016","2016","Renal failure","N17-N19","75-84 years","75-84",172,154469,111.3
,"Iowa","19","2016","2016","Renal failure","N17-N19","85+ years","85+",294,78700,373.6
,"Iowa","19","2017","2017","Renal failure","N17-N19","35-44 years","35-44",12,373088,Unreliable
,"Iowa","19","2017","2017","Renal failure","N17-N19","45-54 years","45-54",36,380879,9.5
,"Iowa","19","2017","2017","Renal failure","N17-N19","55-64 years","55-64",74,417559,17.7
,"Iowa","19","2017","2017","Renal failure","N17-N19","65-74 years","65-74",139,291511,47.7
,"Iowa","19","2017","2017","Renal failure","N17-N19","75-84 years","75-84",216,155209,139.2
,"Iowa","19","2017","2017","Renal failure","N17-N19","85+ years","85+",279,79337,351.7
,"Kansas","20","2010","2010","Renal failure","N17-N19","45-54 years","45-54",22,406264,5.4
,"Kansas","20","2010","2010","Renal failure","N17-N19","55-64 years","55-64",50,331247,15.1
,"Kansas","20","2010","2010","Renal failure","N17-N19","65-74 years","65-74",73,190389,38.3
,"Kansas","20","2010","2010","Renal failure","N17-N19","75-84 years","75-84",176,126409,139.2
,"Kansas","20","2010","2010","Renal failure","N17-N19","85+ years","85+",235,59318,396.2
,"Kansas","20","2011","2011","Renal failure","N17-N19","45-54 years","45-54",31,398902,7.8
,"Kansas","20","2011","2011","Renal failure","N17-N19","55-64 years","55-64",68,346152,19.6
,"Kansas","20","2011","2011","Renal failure","N17-N19","65-74 years","65-74",81,195260,41.5
,"Kansas","20","2011","2011","Renal failure","N17-N19","75-84 years","75-84",163,125995,129.4
,"Kansas","20","2011","2011","Renal failure","N17-N19","85+ years","85+",236,61406,384.3
,"Kansas","20","2012","2012","Renal failure","N17-N19","45-54 years","45-54",20,388791,5.1
,"Kansas","20","2012","2012","Renal failure","N17-N19","55-64 years","55-64",64,351110,18.2
,"Kansas","20","2012","2012","Renal failure","N17-N19","65-74 years","65-74",89,206830,43.0
,"Kansas","20","2012","2012","Renal failure","N17-N19","75-84 years","75-84",165,125271,131.7
,"Kansas","20","2012","2012","Renal failure","N17-N19","85+ years","85+",213,62168,342.6
,"Kansas","20","2013","2013","Renal failure","N17-N19","45-54 years","45-54",31,376468,8.2
,"Kansas","20","2013","2013","Renal failure","N17-N19","55-64 years","55-64",68,356847,19.1
,"Kansas","20","2013","2013","Renal failure","N17-N19","65-74 years","65-74",93,216544,42.9
,"Kansas","20","2013","2013","Renal failure","N17-N19","75-84 years","75-84",171,125528,136.2
,"Kansas","20","2013","2013","Renal failure","N17-N19","85+ years","85+",254,62991,403.2
,"Kansas","20","2014","2014","Renal failure","N17-N19","45-54 years","45-54",24,368739,6.5
,"Kansas","20","2014","2014","Renal failure","N17-N19","55-64 years","55-64",52,362462,14.3
,"Kansas","20","2014","2014","Renal failure","N17-N19","65-74 years","65-74",99,225583,43.9
,"Kansas","20","2014","2014","Renal failure","N17-N19","75-84 years","75-84",146,126049,115.8
,"Kansas","20","2014","2014","Renal failure","N17-N19","85+ years","85+",231,63827,361.9
,"Kansas","20","2015","2015","Renal failure","N17-N19","45-54 years","45-54",31,360892,8.6
,"Kansas","20","2015","2015","Renal failure","N17-N19","55-64 years","55-64",61,367203,16.6
,"Kansas","20","2015","2015","Renal failure","N17-N19","65-74 years","65-74",93,235268,39.5
,"Kansas","20","2015","2015","Renal failure","N17-N19","75-84 years","75-84",181,126517,143.1
,"Kansas","20","2015","2015","Renal failure","N17-N19","85+ years","85+",206,64625,318.8
,"Kansas","20","2016","2016","Renal failure","N17-N19","45-54 years","45-54",27,354323,7.6
,"Kansas","20","2016","2016","Renal failure","N17-N19","55-64 years","55-64",74,372194,19.9
,"Kansas","20","2016","2016","Renal failure","N17-N19","65-74 years","65-74",131,244996,53.5
,"Kansas","20","2016","2016","Renal failure","N17-N19","75-84 years","75-84",161,127193,126.6
,"Kansas","20","2016","2016","Renal failure","N17-N19","85+ years","85+",226,64804,348.7
,"Kansas","20","2017","2017","Renal failure","N17-N19","45-54 years","45-54",39,345555,11.3
,"Kansas","20","2017","2017","Renal failure","N17-N19","55-64 years","55-64",89,373644,23.8
,"Kansas","20","2017","2017","Renal failure","N17-N19","65-74 years","65-74",149,255057,58.4
,"Kansas","20","2017","2017","Renal failure","N17-N19","75-84 years","75-84",202,129564,155.9
,"Kansas","20","2017","2017","Renal failure","N17-N19","85+ years","85+",249,64942,383.4
,"Kentucky","21","2010","2010","Renal failure","N17-N19","35-44 years","35-44",16,576662,Unreliable
,"Kentucky","21","2010","2010","Renal failure","N17-N19","45-54 years","45-54",53,643097,8.2
,"Kentucky","21","2010","2010","Renal failure","N17-N19","55-64 years","55-64",128,538993,23.7
,"Kentucky","21","2010","2010","Renal failure","N17-N19","65-74 years","65-74",228,325314,70.1
,"Kentucky","21","2010","2010","Renal failure","N17-N19","75-84 years","75-84",363,183705,197.6
,"Kentucky","21","2010","2010","Renal failure","N17-N19","85+ years","85+",404,69208,583.7
,"Kentucky","21","2011","2011","Renal failure","N17-N19","35-44 years","35-44",20,570028,3.5
