"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Race","Race Code",Deaths,Population,Crude Rate
,"2003","2003","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",643,5416272,11.9
,"2003","2003","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",10,44538,Unreliable
,"2003","2003","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",17,211541,Unreliable
,"2003","2003","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",233,533618,43.7
,"2003","2003","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",967,5027228,19.2
,"2003","2003","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",30,193480,15.5
,"2003","2003","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",204,554525,36.8
,"2003","2003","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",920,4470570,20.6
,"2003","2003","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",30,160657,18.7
,"2003","2003","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",264,417661,63.2
,"2003","2003","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",1279,3967796,32.2
,"2003","2003","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",48,158483,30.3
,"2003","2003","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",266,458172,58.1
,"2003","2003","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",1460,4151726,35.2
,"2003","2003","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",39,116901,33.4
,"2003","2003","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",306,312709,97.9
,"2003","2003","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",1979,3425007,57.8
,"2003","2003","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",22,19031,115.6
,"2003","2003","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",52,117954,44.1
,"2003","2003","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",387,371703,104.1
,"2003","2003","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",2412,3857294,62.5
,"2003","2003","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",19,13674,Unreliable
,"2003","2003","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",63,83543,75.4
,"2003","2003","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",339,222467,152.4
,"2003","2003","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",2880,2812176,102.4
,"2003","2003","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",13,12227,Unreliable
,"2003","2003","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",48,72799,65.9
,"2003","2003","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",412,254948,161.6
,"2003","2003","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",3533,3007201,117.5
,"2003","2003","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",11,7520,Unreliable
,"2003","2003","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",58,51388,112.9
,"2003","2003","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",341,131585,259.1
,"2003","2003","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",3375,1860928,181.4
,"2003","2003","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",38,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",362,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",3549,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",35,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",221,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",2759,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",40,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",261,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",2230,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",28,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",131,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",1380,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",14,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",102,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",887,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",10,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",52,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",376,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",31,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",124,Not Applicable,Not Applicable
,"2003","2003","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",50,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","< 1 year","1","Female","F","Black or African American","2054-5",11,310300,Unreliable
,"2004","2004","Renal failure","N17-N19","< 1 year","1","Female","F","White","2106-3",50,1519317,3.3
,"2004","2004","Renal failure","N17-N19","< 1 year","1","Male","M","Black or African American","2054-5",29,320836,9.0
,"2004","2004","Renal failure","N17-N19","< 1 year","1","Male","M","White","2106-3",59,1592317,3.7
,"2004","2004","Renal failure","N17-N19","5-9 years","5-9","Male","M","White","2106-3",11,7714902,Unreliable
,"2004","2004","Renal failure","N17-N19","15-19 years","15-19","Female","F","White","2106-3",18,7936823,Unreliable
,"2004","2004","Renal failure","N17-N19","15-19 years","15-19","Male","M","White","2106-3",18,8466212,Unreliable
,"2004","2004","Renal failure","N17-N19","20-24 years","20-24","Female","F","Black or African American","2054-5",10,1571506,Unreliable
,"2004","2004","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",21,7900772,0.3
,"2004","2004","Renal failure","N17-N19","20-24 years","20-24","Male","M","Black or African American","2054-5",12,1546418,Unreliable
,"2004","2004","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",17,8371702,Unreliable
,"2004","2004","Renal failure","N17-N19","25-29 years","25-29","Female","F","Black or African American","2054-5",13,1415617,Unreliable
,"2004","2004","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",15,7292482,Unreliable
,"2004","2004","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",31,7622607,0.4
,"2004","2004","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",22,1460706,1.5
,"2004","2004","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",42,7781598,0.5
,"2004","2004","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",26,1296310,2.0
,"2004","2004","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",57,8061179,0.7
,"2004","2004","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",29,1479799,2.0
,"2004","2004","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",71,8243064,0.9
,"2004","2004","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",44,1313871,3.3
,"2004","2004","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",140,8425967,1.7
,"2004","2004","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",51,1572854,3.2
,"2004","2004","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",133,9283211,1.4
,"2004","2004","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",85,1388885,6.1
,"2004","2004","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",260,9324138,2.8
,"2004","2004","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",103,1450410,7.1
,"2004","2004","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",265,9086115,2.9
,"2004","2004","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian or Pacific Islander","A-PI",12,467651,Unreliable
,"2004","2004","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",162,1277621,12.7
,"2004","2004","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",422,9023016,4.7
,"2004","2004","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",128,1225243,10.4
,"2004","2004","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",315,8210759,3.8
,"2004","2004","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",12,397593,Unreliable
,"2004","2004","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",191,1053416,18.1
,"2004","2004","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",617,8022539,7.7
,"2004","2004","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",11,365496,Unreliable
,"2004","2004","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",127,934852,13.6
,"2004","2004","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",532,7173983,7.4
,"2004","2004","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",21,310541,6.8
,"2004","2004","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",246,783212,31.4
,"2004","2004","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",758,6896284,11.0
,"2004","2004","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",22,257719,8.5
,"2004","2004","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",184,697668,26.4
,"2004","2004","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",727,5631718,12.9
,"2004","2004","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",16,47163,Unreliable
,"2004","2004","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",21,223618,9.4
,"2004","2004","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",261,555039,47.0
,"2004","2004","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",911,5234510,17.4
,"2004","2004","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",20,202437,9.9
,"2004","2004","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",199,564536,35.3
,"2004","2004","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",993,4566451,21.7
,"2004","2004","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",11,32841,Unreliable
,"2004","2004","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",40,171379,23.3
,"2004","2004","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",290,427949,67.8
,"2004","2004","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",1331,4070842,32.7
,"2004","2004","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",14,27061,Unreliable
,"2004","2004","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",34,164335,20.7
,"2004","2004","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",272,462599,58.8
,"2004","2004","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",1541,4085950,37.7
,"2004","2004","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",48,122779,39.1
,"2004","2004","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",281,318213,88.3
,"2004","2004","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",1926,3391309,56.8
,"2004","2004","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",13,19631,Unreliable
,"2004","2004","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",44,124066,35.5
,"2004","2004","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",383,374017,102.4
,"2004","2004","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",2472,3803605,65.0
,"2004","2004","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",14,14154,Unreliable
,"2004","2004","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",49,86878,56.4
,"2004","2004","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",374,223941,167.0
,"2004","2004","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",2870,2815107,101.9
,"2004","2004","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",62,78641,78.8
,"2004","2004","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",454,260441,174.3
,"2004","2004","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",3578,3065529,116.7
,"2004","2004","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",14,8014,Unreliable
,"2004","2004","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",77,54945,140.1
,"2004","2004","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",380,134816,281.9
,"2004","2004","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",3548,1913306,185.4
,"2004","2004","Renal failure","N17-N19","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",16,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian or Pacific Islander","A-PI",56,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",381,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",3614,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian or Pacific Islander","A-PI",48,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",248,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",2912,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian or Pacific Islander","A-PI",40,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",264,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",2580,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian or Pacific Islander","A-PI",33,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",140,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",1542,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian or Pacific Islander","A-PI",19,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",120,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",959,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian or Pacific Islander","A-PI",15,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",43,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",377,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",31,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",170,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","100+ years","100+","Male","M","Black or African American","2054-5",12,Not Applicable,Not Applicable
,"2004","2004","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",45,Not Applicable,Not Applicable
,"2005","2005","Renal failure","N17-N19","< 1 year","1","Female","F","Black or African American","2054-5",24,318126,7.5
,"2005","2005","Renal failure","N17-N19","< 1 year","1","Female","F","White","2106-3",44,1502020,2.9
,"2005","2005","Renal failure","N17-N19","< 1 year","1","Male","M","Black or African American","2054-5",38,329152,11.5
,"2005","2005","Renal failure","N17-N19","< 1 year","1","Male","M","White","2106-3",67,1575751,4.3
,"2005","2005","Renal failure","N17-N19","15-19 years","15-19","Female","F","White","2106-3",10,8041997,Unreliable
,"2005","2005","Renal failure","N17-N19","15-19 years","15-19","Male","M","White","2106-3",19,8568005,Unreliable
,"2005","2005","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",22,7916144,0.3
,"2005","2005","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",15,8420075,Unreliable
,"2005","2005","Renal failure","N17-N19","25-29 years","25-29","Female","F","Black or African American","2054-5",16,1459653,Unreliable
,"2005","2005","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",20,7451898,0.3
,"2005","2005","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",19,1310611,Unreliable
,"2005","2005","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",41,7752695,0.5
,"2005","2005","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",29,1438633,2.0
,"2005","2005","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",43,7577296,0.6
,"2005","2005","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",27,1273206,2.1
,"2005","2005","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",38,7840508,0.5
,"2005","2005","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",31,1472363,2.1
,"2005","2005","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",71,8176053,0.9
,"2005","2005","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",46,1307656,3.5
,"2005","2005","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",110,8370486,1.3
,"2005","2005","Renal failure","N17-N19","40-44 years","40-44","Female","F","Asian or Pacific Islander","A-PI",10,591230,Unreliable
,"2005","2005","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",64,1571692,4.1
,"2005","2005","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",152,9157860,1.7
,"2005","2005","Renal failure","N17-N19","40-44 years","40-44","Male","M","Asian or Pacific Islander","A-PI",14,537865,Unreliable
,"2005","2005","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",94,1388827,6.8
,"2005","2005","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",226,9197005,2.5
,"2005","2005","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",89,1491287,6.0
,"2005","2005","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",246,9192394,2.7
,"2005","2005","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian or Pacific Islander","A-PI",12,486495,Unreliable
,"2005","2005","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",158,1317015,12.0
,"2005","2005","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",423,9138845,4.6
,"2005","2005","Renal failure","N17-N19","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",10,102506,Unreliable
,"2005","2005","Renal failure","N17-N19","50-54 years","50-54","Female","F","Asian or Pacific Islander","A-PI",12,484233,Unreliable
,"2005","2005","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",154,1266715,12.2
,"2005","2005","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",386,8403987,4.6
,"2005","2005","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",13,96462,Unreliable
,"2005","2005","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian or Pacific Islander","A-PI",22,413783,5.3
,"2005","2005","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",214,1093030,19.6
,"2005","2005","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",710,8218017,8.6
,"2005","2005","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian or Pacific Islander","A-PI",13,402416,Unreliable
,"2005","2005","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",172,1007600,17.1
,"2005","2005","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",582,7518512,7.7
,"2005","2005","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian or Pacific Islander","A-PI",22,338822,6.5
,"2005","2005","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",244,848277,28.8
,"2005","2005","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",869,7233416,12.0
,"2005","2005","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",16,53731,Unreliable
,"2005","2005","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian or Pacific Islander","A-PI",19,274908,Unreliable
,"2005","2005","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",196,719487,27.2
,"2005","2005","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",711,5812425,12.2
,"2005","2005","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",13,49695,Unreliable
,"2005","2005","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian or Pacific Islander","A-PI",38,235732,16.1
,"2005","2005","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",255,574127,44.4
,"2005","2005","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",1007,5418172,18.6
,"2005","2005","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",12,38740,Unreliable
,"2005","2005","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian or Pacific Islander","A-PI",24,213904,11.2
,"2005","2005","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",219,578554,37.9
,"2005","2005","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",1033,4638302,22.3
,"2005","2005","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",12,34915,Unreliable
,"2005","2005","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian or Pacific Islander","A-PI",35,183221,19.1
,"2005","2005","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",287,439883,65.2
,"2005","2005","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",1390,4151108,33.5
,"2005","2005","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",12,28491,Unreliable
,"2005","2005","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian or Pacific Islander","A-PI",35,170470,20.5
,"2005","2005","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",279,469009,59.5
,"2005","2005","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",1603,4061099,39.5
,"2005","2005","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",18,22888,Unreliable
,"2005","2005","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian or Pacific Islander","A-PI",46,129538,35.5
,"2005","2005","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",334,325777,102.5
,"2005","2005","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",1995,3395798,58.7
,"2005","2005","Renal failure","N17-N19","75-79 years","75-79","Female","F","American Indian or Alaska Native","1002-5",20,20445,97.8
,"2005","2005","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian or Pacific Islander","A-PI",57,131114,43.5
,"2005","2005","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",426,378019,112.7
,"2005","2005","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",2616,3769678,69.4
,"2005","2005","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",12,14937,Unreliable
,"2005","2005","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian or Pacific Islander","A-PI",67,91381,73.3
,"2005","2005","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",358,228210,156.9
,"2005","2005","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",3062,2829825,108.2
,"2005","2005","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",10,13362,Unreliable
,"2005","2005","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian or Pacific Islander","A-PI",55,83948,65.5
,"2005","2005","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",433,264754,163.5
,"2005","2005","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",3731,3092515,120.6
,"2005","2005","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian or Pacific Islander","A-PI",75,58134,129.0
,"2005","2005","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",368,137527,267.6
,"2005","2005","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",3721,1952437,190.6
,"2005","2005","Renal failure","N17-N19","85-89 years","85-89","Female","F","American Indian or Alaska Native","1002-5",15,Not Applicable,Not Applicable
