"Notes","Residence State","Residence State Code","Year","Year Code","Ten-Year Age Groups","Ten-Year Age Groups Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code",Deaths,Population,Crude Rate
,"Indiana","18","2018","2018","65-74 years","65-74","Renal failure","N17-N19",442,615581,71.8
,"Indiana","18","2018","2018","75-84 years","75-84","Renal failure","N17-N19",549,308630,177.9
,"Indiana","18","2018","2018","85+ years","85+","Renal failure","N17-N19",538,130810,411.3
,"Indiana","18","2019","2019","25-34 years","25-34","Renal failure","N17-N19",23,890687,2.6
,"Indiana","18","2019","2019","35-44 years","35-44","Renal failure","N17-N19",39,828959,4.7
,"Indiana","18","2019","2019","45-54 years","45-54","Renal failure","N17-N19",117,824029,14.2
,"Indiana","18","2019","2019","55-64 years","55-64","Renal failure","N17-N19",269,875082,30.7
,"Indiana","18","2019","2019","65-74 years","65-74","Renal failure","N17-N19",440,636737,69.1
,"Indiana","18","2019","2019","75-84 years","75-84","Renal failure","N17-N19",545,317937,171.4
,"Indiana","18","2019","2019","85+ years","85+","Renal failure","N17-N19",560,131069,427.3
,"Indiana","18","2020","2020","25-34 years","25-34","Renal failure","N17-N19",20,897324,2.2
,"Indiana","18","2020","2020","35-44 years","35-44","Renal failure","N17-N19",62,835433,7.4
,"Indiana","18","2020","2020","45-54 years","45-54","Renal failure","N17-N19",149,813342,18.3
,"Indiana","18","2020","2020","55-64 years","55-64","Renal failure","N17-N19",332,871082,38.1
,"Indiana","18","2020","2020","65-74 years","65-74","Renal failure","N17-N19",561,658882,85.1
,"Indiana","18","2020","2020","75-84 years","75-84","Renal failure","N17-N19",678,325212,208.5
,"Indiana","18","2020","2020","85+ years","85+","Renal failure","N17-N19",582,131191,443.6
,"Indiana","18","2021","2021","25-34 years","25-34","Renal failure","N17-N19",37,894017,4.1
,"Indiana","18","2021","2021","35-44 years","35-44","Renal failure","N17-N19",69,858210,8.0
,"Indiana","18","2021","2021","45-54 years","45-54","Renal failure","N17-N19",197,819339,24.0
,"Indiana","18","2021","2021","55-64 years","55-64","Renal failure","N17-N19",484,873826,55.4
,"Indiana","18","2021","2021","65-74 years","65-74","Renal failure","N17-N19",827,681528,121.3
,"Indiana","18","2021","2021","75-84 years","75-84","Renal failure","N17-N19",888,316728,280.4
,"Indiana","18","2021","2021","85+ years","85+","Renal failure","N17-N19",696,116432,597.8
,"Indiana","18","2022","2022","25-34 years","25-34","Renal failure","N17-N19",28,897480,3.1
,"Indiana","18","2022","2022","35-44 years","35-44","Renal failure","N17-N19",66,860267,7.7
,"Indiana","18","2022","2022","45-54 years","45-54","Renal failure","N17-N19",197,815676,24.2
,"Indiana","18","2022","2022","55-64 years","55-64","Renal failure","N17-N19",518,856592,60.5
,"Indiana","18","2022","2022","65-74 years","65-74","Renal failure","N17-N19",873,687211,127.0
,"Indiana","18","2022","2022","75-84 years","75-84","Renal failure","N17-N19",1025,341787,299.9
,"Indiana","18","2022","2022","85+ years","85+","Renal failure","N17-N19",889,126680,701.8
,"Indiana","18","2023","2023","25-34 years","25-34","Renal failure","N17-N19",19,901469,Unreliable
,"Indiana","18","2023","2023","35-44 years","35-44","Renal failure","N17-N19",58,870155,6.7
,"Indiana","18","2023","2023","45-54 years","45-54","Renal failure","N17-N19",142,818696,17.3
,"Indiana","18","2023","2023","55-64 years","55-64","Renal failure","N17-N19",366,844354,43.3
,"Indiana","18","2023","2023","65-74 years","65-74","Renal failure","N17-N19",676,703004,96.2
,"Indiana","18","2023","2023","75-84 years","75-84","Renal failure","N17-N19",764,355301,215.0
,"Indiana","18","2023","2023","85+ years","85+","Renal failure","N17-N19",755,120843,624.8
,"Indiana","18","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",16,913801,Unreliable
,"Indiana","18","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",58,881598,6.6
,"Indiana","18","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",139,822243,16.9
,"Indiana","18","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",346,834040,41.5
,"Indiana","18","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",665,716763,92.8
,"Indiana","18","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",842,371874,226.4
,"Indiana","18","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",723,125273,577.1
,"Indiana","18","2025 (provisional and partial)","2025","25-34 years","25-34","Renal failure","N17-N19",17,913801,Unreliable
,"Indiana","18","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",53,881598,6.0
,"Indiana","18","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",152,822243,18.5
,"Indiana","18","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",357,834040,42.8
,"Indiana","18","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",690,716763,96.3
,"Indiana","18","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",811,371874,218.1
,"Indiana","18","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",601,125273,479.8
,"Iowa","19","2018","2018","45-54 years","45-54","Renal failure","N17-N19",31,371331,8.3
,"Iowa","19","2018","2018","55-64 years","55-64","Renal failure","N17-N19",67,417537,16.0
,"Iowa","19","2018","2018","65-74 years","65-74","Renal failure","N17-N19",142,300873,47.2
,"Iowa","19","2018","2018","75-84 years","75-84","Renal failure","N17-N19",207,159866,129.5
,"Iowa","19","2018","2018","85+ years","85+","Renal failure","N17-N19",257,79091,324.9
,"Iowa","19","2019","2019","35-44 years","35-44","Renal failure","N17-N19",10,385215,Unreliable
,"Iowa","19","2019","2019","45-54 years","45-54","Renal failure","N17-N19",39,362509,10.8
,"Iowa","19","2019","2019","55-64 years","55-64","Renal failure","N17-N19",91,415696,21.9
,"Iowa","19","2019","2019","65-74 years","65-74","Renal failure","N17-N19",134,311447,43.0
,"Iowa","19","2019","2019","75-84 years","75-84","Renal failure","N17-N19",198,162833,121.6
,"Iowa","19","2019","2019","85+ years","85+","Renal failure","N17-N19",235,78674,298.7
,"Iowa","19","2020","2020","35-44 years","35-44","Renal failure","N17-N19",17,390589,Unreliable
,"Iowa","19","2020","2020","45-54 years","45-54","Renal failure","N17-N19",44,357591,12.3
,"Iowa","19","2020","2020","55-64 years","55-64","Renal failure","N17-N19",103,411034,25.1
,"Iowa","19","2020","2020","65-74 years","65-74","Renal failure","N17-N19",229,323349,70.8
,"Iowa","19","2020","2020","75-84 years","75-84","Renal failure","N17-N19",256,164692,155.4
,"Iowa","19","2020","2020","85+ years","85+","Renal failure","N17-N19",287,78095,367.5
,"Iowa","19","2021","2021","35-44 years","35-44","Renal failure","N17-N19",23,403510,5.7
,"Iowa","19","2021","2021","45-54 years","45-54","Renal failure","N17-N19",64,361963,17.7
,"Iowa","19","2021","2021","55-64 years","55-64","Renal failure","N17-N19",143,412190,34.7
,"Iowa","19","2021","2021","65-74 years","65-74","Renal failure","N17-N19",265,336104,78.8
,"Iowa","19","2021","2021","75-84 years","75-84","Renal failure","N17-N19",306,159823,191.5
,"Iowa","19","2021","2021","85+ years","85+","Renal failure","N17-N19",285,69346,411.0
,"Iowa","19","2022","2022","25-34 years","25-34","Renal failure","N17-N19",10,398236,Unreliable
,"Iowa","19","2022","2022","35-44 years","35-44","Renal failure","N17-N19",35,402238,8.7
,"Iowa","19","2022","2022","45-54 years","45-54","Renal failure","N17-N19",81,359453,22.5
,"Iowa","19","2022","2022","55-64 years","55-64","Renal failure","N17-N19",177,401578,44.1
,"Iowa","19","2022","2022","65-74 years","65-74","Renal failure","N17-N19",323,337487,95.7
,"Iowa","19","2022","2022","75-84 years","75-84","Renal failure","N17-N19",383,172281,222.3
,"Iowa","19","2022","2022","85+ years","85+","Renal failure","N17-N19",335,76262,439.3
,"Iowa","19","2023","2023","25-34 years","25-34","Renal failure","N17-N19",15,400063,Unreliable
,"Iowa","19","2023","2023","35-44 years","35-44","Renal failure","N17-N19",21,404474,5.2
,"Iowa","19","2023","2023","45-54 years","45-54","Renal failure","N17-N19",46,361790,12.7
,"Iowa","19","2023","2023","55-64 years","55-64","Renal failure","N17-N19",147,395594,37.2
,"Iowa","19","2023","2023","65-74 years","65-74","Renal failure","N17-N19",299,345975,86.4
,"Iowa","19","2023","2023","75-84 years","75-84","Renal failure","N17-N19",308,178377,172.7
,"Iowa","19","2023","2023","85+ years","85+","Renal failure","N17-N19",300,71485,419.7
,"Iowa","19","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",10,409039,Unreliable
,"Iowa","19","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",24,408222,5.9
,"Iowa","19","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",41,364934,11.2
,"Iowa","19","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",129,389060,33.2
,"Iowa","19","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",282,352879,79.9
,"Iowa","19","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",336,185969,180.7
,"Iowa","19","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",310,73531,421.6
,"Iowa","19","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",15,408222,Unreliable
,"Iowa","19","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",48,364934,13.2
,"Iowa","19","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",117,389060,30.1
,"Iowa","19","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",293,352879,83.0
,"Iowa","19","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",350,185969,188.2
,"Iowa","19","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",271,73531,368.6
,"Kansas","20","2018","2018","35-44 years","35-44","Renal failure","N17-N19",17,356322,Unreliable
,"Kansas","20","2018","2018","45-54 years","45-54","Renal failure","N17-N19",25,335937,7.4
,"Kansas","20","2018","2018","55-64 years","55-64","Renal failure","N17-N19",92,373425,24.6
,"Kansas","20","2018","2018","65-74 years","65-74","Renal failure","N17-N19",137,262857,52.1
,"Kansas","20","2018","2018","75-84 years","75-84","Renal failure","N17-N19",213,133848,159.1
,"Kansas","20","2018","2018","85+ years","85+","Renal failure","N17-N19",258,65536,393.7
,"Kansas","20","2019","2019","35-44 years","35-44","Renal failure","N17-N19",15,361029,Unreliable
,"Kansas","20","2019","2019","45-54 years","45-54","Renal failure","N17-N19",25,327961,7.6
,"Kansas","20","2019","2019","55-64 years","55-64","Renal failure","N17-N19",96,371505,25.8
,"Kansas","20","2019","2019","65-74 years","65-74","Renal failure","N17-N19",145,272236,53.3
,"Kansas","20","2019","2019","75-84 years","75-84","Renal failure","N17-N19",200,137573,145.4
,"Kansas","20","2019","2019","85+ years","85+","Renal failure","N17-N19",221,65678,336.5
,"Kansas","20","2020","2020","35-44 years","35-44","Renal failure","N17-N19",16,365011,Unreliable
,"Kansas","20","2020","2020","45-54 years","45-54","Renal failure","N17-N19",37,323727,11.4
,"Kansas","20","2020","2020","55-64 years","55-64","Renal failure","N17-N19",94,366735,25.6
,"Kansas","20","2020","2020","65-74 years","65-74","Renal failure","N17-N19",187,282458,66.2
,"Kansas","20","2020","2020","75-84 years","75-84","Renal failure","N17-N19",215,140371,153.2
,"Kansas","20","2020","2020","85+ years","85+","Renal failure","N17-N19",240,65487,366.5
,"Kansas","20","2021","2021","25-34 years","25-34","Renal failure","N17-N19",11,377898,Unreliable
,"Kansas","20","2021","2021","35-44 years","35-44","Renal failure","N17-N19",31,376302,8.2
,"Kansas","20","2021","2021","45-54 years","45-54","Renal failure","N17-N19",53,327806,16.2
,"Kansas","20","2021","2021","55-64 years","55-64","Renal failure","N17-N19",160,366053,43.7
,"Kansas","20","2021","2021","65-74 years","65-74","Renal failure","N17-N19",276,294178,93.8
,"Kansas","20","2021","2021","75-84 years","75-84","Renal failure","N17-N19",275,137320,200.3
,"Kansas","20","2021","2021","85+ years","85+","Renal failure","N17-N19",242,58140,416.2
,"Kansas","20","2022","2022","25-34 years","25-34","Renal failure","N17-N19",12,376350,Unreliable
,"Kansas","20","2022","2022","35-44 years","35-44","Renal failure","N17-N19",27,376397,7.2
,"Kansas","20","2022","2022","45-54 years","45-54","Renal failure","N17-N19",65,327300,19.9
,"Kansas","20","2022","2022","55-64 years","55-64","Renal failure","N17-N19",177,354733,49.9
,"Kansas","20","2022","2022","65-74 years","65-74","Renal failure","N17-N19",315,295510,106.6
,"Kansas","20","2022","2022","75-84 years","75-84","Renal failure","N17-N19",345,147510,233.9
,"Kansas","20","2022","2022","85+ years","85+","Renal failure","N17-N19",310,60997,508.2
,"Kansas","20","2023","2023","25-34 years","25-34","Renal failure","N17-N19",12,376652,Unreliable
,"Kansas","20","2023","2023","35-44 years","35-44","Renal failure","N17-N19",23,379479,6.1
,"Kansas","20","2023","2023","45-54 years","45-54","Renal failure","N17-N19",59,329515,17.9
,"Kansas","20","2023","2023","55-64 years","55-64","Renal failure","N17-N19",127,347509,36.5
,"Kansas","20","2023","2023","65-74 years","65-74","Renal failure","N17-N19",255,302607,84.3
,"Kansas","20","2023","2023","75-84 years","75-84","Renal failure","N17-N19",337,153245,219.9
,"Kansas","20","2023","2023","85+ years","85+","Renal failure","N17-N19",256,57542,444.9
,"Kansas","20","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",28,383823,7.3
,"Kansas","20","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",41,332665,12.3
,"Kansas","20","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",119,341800,34.8
,"Kansas","20","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",264,308702,85.5
,"Kansas","20","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",309,160393,192.7
,"Kansas","20","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",272,59082,460.4
,"Kansas","20","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",24,383823,6.3
,"Kansas","20","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",65,332665,19.5
,"Kansas","20","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",114,341800,33.4
,"Kansas","20","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",310,308702,100.4
,"Kansas","20","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",383,160393,238.8
,"Kansas","20","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",317,59082,536.5
,"Kentucky","21","2018","2018","25-34 years","25-34","Renal failure","N17-N19",10,585107,Unreliable
,"Kentucky","21","2018","2018","35-44 years","35-44","Renal failure","N17-N19",29,551949,5.3
,"Kentucky","21","2018","2018","45-54 years","45-54","Renal failure","N17-N19",82,576814,14.2
,"Kentucky","21","2018","2018","55-64 years","55-64","Renal failure","N17-N19",198,597345,33.1
,"Kentucky","21","2018","2018","65-74 years","65-74","Renal failure","N17-N19",276,435205,63.4
,"Kentucky","21","2018","2018","75-84 years","75-84","Renal failure","N17-N19",356,214803,165.7
,"Kentucky","21","2018","2018","85+ years","85+","Renal failure","N17-N19",318,80618,394.5
,"Kentucky","21","2019","2019","35-44 years","35-44","Renal failure","N17-N19",29,550953,5.3
,"Kentucky","21","2019","2019","45-54 years","45-54","Renal failure","N17-N19",79,563662,14.0
,"Kentucky","21","2019","2019","55-64 years","55-64","Renal failure","N17-N19",197,598289,32.9
,"Kentucky","21","2019","2019","65-74 years","65-74","Renal failure","N17-N19",330,447876,73.7
,"Kentucky","21","2019","2019","75-84 years","75-84","Renal failure","N17-N19",352,220820,159.4
,"Kentucky","21","2019","2019","85+ years","85+","Renal failure","N17-N19",292,81868,356.7
,"Kentucky","21","2020","2020","25-34 years","25-34","Renal failure","N17-N19",15,591103,Unreliable
,"Kentucky","21","2020","2020","35-44 years","35-44","Renal failure","N17-N19",42,550941,7.6
,"Kentucky","21","2020","2020","45-54 years","45-54","Renal failure","N17-N19",82,554414,14.8
,"Kentucky","21","2020","2020","55-64 years","55-64","Renal failure","N17-N19",230,595984,38.6
,"Kentucky","21","2020","2020","65-74 years","65-74","Renal failure","N17-N19",405,462362,87.6
,"Kentucky","21","2020","2020","75-84 years","75-84","Renal failure","N17-N19",450,226031,199.1
,"Kentucky","21","2020","2020","85+ years","85+","Renal failure","N17-N19",316,82442,383.3
,"Kentucky","21","2021","2021","25-34 years","25-34","Renal failure","N17-N19",30,589177,5.1
,"Kentucky","21","2021","2021","35-44 years","35-44","Renal failure","N17-N19",84,563149,14.9
,"Kentucky","21","2021","2021","45-54 years","45-54","Renal failure","N17-N19",245,557634,43.9
,"Kentucky","21","2021","2021","55-64 years","55-64","Renal failure","N17-N19",552,598608,92.2
,"Kentucky","21","2021","2021","65-74 years","65-74","Renal failure","N17-N19",769,476140,161.5
,"Kentucky","21","2021","2021","75-84 years","75-84","Renal failure","N17-N19",775,220507,351.5
,"Kentucky","21","2021","2021","85+ years","85+","Renal failure","N17-N19",522,73613,709.1
,"Kentucky","21","2022","2022","25-34 years","25-34","Renal failure","N17-N19",27,592553,4.6
,"Kentucky","21","2022","2022","35-44 years","35-44","Renal failure","N17-N19",106,561994,18.9
,"Kentucky","21","2022","2022","45-54 years","45-54","Renal failure","N17-N19",248,554804,44.7
,"Kentucky","21","2022","2022","55-64 years","55-64","Renal failure","N17-N19",526,587521,89.5
,"Kentucky","21","2022","2022","65-74 years","65-74","Renal failure","N17-N19",964,476723,202.2
,"Kentucky","21","2022","2022","75-84 years","75-84","Renal failure","N17-N19",1024,237616,430.9
,"Kentucky","21","2022","2022","85+ years","85+","Renal failure","N17-N19",708,78668,900.0
,"Kentucky","21","2023","2023","25-34 years","25-34","Renal failure","N17-N19",23,595255,3.9
,"Kentucky","21","2023","2023","35-44 years","35-44","Renal failure","N17-N19",78,566000,13.8
,"Kentucky","21","2023","2023","45-54 years","45-54","Renal failure","N17-N19",200,554182,36.1
,"Kentucky","21","2023","2023","55-64 years","55-64","Renal failure","N17-N19",442,579639,76.3
,"Kentucky","21","2023","2023","65-74 years","65-74","Renal failure","N17-N19",783,484327,161.7
,"Kentucky","21","2023","2023","75-84 years","75-84","Renal failure","N17-N19",918,246555,372.3
,"Kentucky","21","2023","2023","85+ years","85+","Renal failure","N17-N19",649,75875,855.4
,"Kentucky","21","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",32,608729,5.3
,"Kentucky","21","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",81,576243,14.1
,"Kentucky","21","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",172,558151,30.8
,"Kentucky","21","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",454,574642,79.0
,"Kentucky","21","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",758,491266,154.3
,"Kentucky","21","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",855,256838,332.9
,"Kentucky","21","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",570,78591,725.3
,"Kentucky","21","2025 (provisional and partial)","2025","25-34 years","25-34","Renal failure","N17-N19",25,608729,4.1
,"Kentucky","21","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",74,576243,12.8
,"Kentucky","21","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",165,558151,29.6
,"Kentucky","21","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",389,574642,67.7
,"Kentucky","21","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",714,491266,145.3
,"Kentucky","21","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",850,256838,330.9
,"Kentucky","21","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",557,78591,708.7
,"Louisiana","22","2018","2018","35-44 years","35-44","Renal failure","N17-N19",10,583526,Unreliable
,"Louisiana","22","2018","2018","45-54 years","45-54","Renal failure","N17-N19",35,563306,6.2
,"Louisiana","22","2018","2018","55-64 years","55-64","Renal failure","N17-N19",114,606266,18.8
,"Louisiana","22","2018","2018","65-74 years","65-74","Renal failure","N17-N19",189,427946,44.2
,"Louisiana","22","2018","2018","75-84 years","75-84","Renal failure","N17-N19",177,209437,84.5
,"Louisiana","22","2018","2018","85+ years","85+","Renal failure","N17-N19",181,81050,223.3
,"Louisiana","22","2019","2019","35-44 years","35-44","Renal failure","N17-N19",13,589854,Unreliable
,"Louisiana","22","2019","2019","45-54 years","45-54","Renal failure","N17-N19",39,548348,7.1
,"Louisiana","22","2019","2019","55-64 years","55-64","Renal failure","N17-N19",103,604670,17.0
,"Louisiana","22","2019","2019","65-74 years","65-74","Renal failure","N17-N19",146,442534,33.0
,"Louisiana","22","2019","2019","75-84 years","75-84","Renal failure","N17-N19",205,216431,94.7
,"Louisiana","22","2019","2019","85+ years","85+","Renal failure","N17-N19",151,82057,184.0
,"Louisiana","22","2020","2020","35-44 years","35-44","Renal failure","N17-N19",36,597727,6.0
,"Louisiana","22","2020","2020","45-54 years","45-54","Renal failure","N17-N19",61,537203,11.4
,"Louisiana","22","2020","2020","55-64 years","55-64","Renal failure","N17-N19",176,599947,29.3
,"Louisiana","22","2020","2020","65-74 years","65-74","Renal failure","N17-N19",279,458282,60.9
,"Louisiana","22","2020","2020","75-84 years","75-84","Renal failure","N17-N19",258,222201,116.1
,"Louisiana","22","2020","2020","85+ years","85+","Renal failure","N17-N19",185,83267,222.2
,"Louisiana","22","2021","2021","25-34 years","25-34","Renal failure","N17-N19",24,626497,3.8
,"Louisiana","22","2021","2021","35-44 years","35-44","Renal failure","N17-N19",38,609102,6.2
,"Louisiana","22","2021","2021","45-54 years","45-54","Renal failure","N17-N19",106,534757,19.8
,"Louisiana","22","2021","2021","55-64 years","55-64","Renal failure","N17-N19",218,595390,36.6
,"Louisiana","22","2021","2021","65-74 years","65-74","Renal failure","N17-N19",369,471409,78.3
,"Louisiana","22","2021","2021","75-84 years","75-84","Renal failure","N17-N19",351,216146,162.4
,"Louisiana","22","2021","2021","85+ years","85+","Renal failure","N17-N19",246,74255,331.3
,"Louisiana","22","2022","2022","25-34 years","25-34","Renal failure","N17-N19",21,609176,3.4
,"Louisiana","22","2022","2022","35-44 years","35-44","Renal failure","N17-N19",28,604031,4.6
,"Louisiana","22","2022","2022","45-54 years","45-54","Renal failure","N17-N19",84,526426,16.0
,"Louisiana","22","2022","2022","55-64 years","55-64","Renal failure","N17-N19",195,578173,33.7
,"Louisiana","22","2022","2022","65-74 years","65-74","Renal failure","N17-N19",356,470868,75.6
,"Louisiana","22","2022","2022","75-84 years","75-84","Renal failure","N17-N19",410,230491,177.9
,"Louisiana","22","2022","2022","85+ years","85+","Renal failure","N17-N19",281,78702,357.0
,"Louisiana","22","2023","2023","25-34 years","25-34","Renal failure","N17-N19",14,598536,Unreliable
,"Louisiana","22","2023","2023","35-44 years","35-44","Renal failure","N17-N19",34,607542,5.6
,"Louisiana","22","2023","2023","45-54 years","45-54","Renal failure","N17-N19",59,524341,11.3
,"Louisiana","22","2023","2023","55-64 years","55-64","Renal failure","N17-N19",173,566001,30.6
,"Louisiana","22","2023","2023","65-74 years","65-74","Renal failure","N17-N19",323,478781,67.5
,"Louisiana","22","2023","2023","75-84 years","75-84","Renal failure","N17-N19",358,239554,149.4
,"Louisiana","22","2023","2023","85+ years","85+","Renal failure","N17-N19",240,75320,318.6
,"Louisiana","22","2024 (provisional)","2024","25-34 years","25-34","Renal failure","N17-N19",11,599799,Unreliable
,"Louisiana","22","2024 (provisional)","2024","35-44 years","35-44","Renal failure","N17-N19",35,612955,5.7
,"Louisiana","22","2024 (provisional)","2024","45-54 years","45-54","Renal failure","N17-N19",70,525959,13.3
,"Louisiana","22","2024 (provisional)","2024","55-64 years","55-64","Renal failure","N17-N19",165,555070,29.7
,"Louisiana","22","2024 (provisional)","2024","65-74 years","65-74","Renal failure","N17-N19",319,486302,65.6
,"Louisiana","22","2024 (provisional)","2024","75-84 years","75-84","Renal failure","N17-N19",364,250281,145.4
,"Louisiana","22","2024 (provisional)","2024","85+ years","85+","Renal failure","N17-N19",236,77944,302.8
,"Louisiana","22","2025 (provisional and partial)","2025","25-34 years","25-34","Renal failure","N17-N19",10,599799,Unreliable
,"Louisiana","22","2025 (provisional and partial)","2025","35-44 years","35-44","Renal failure","N17-N19",35,612955,5.7
,"Louisiana","22","2025 (provisional and partial)","2025","45-54 years","45-54","Renal failure","N17-N19",64,525959,12.2
,"Louisiana","22","2025 (provisional and partial)","2025","55-64 years","55-64","Renal failure","N17-N19",170,555070,30.6
,"Louisiana","22","2025 (provisional and partial)","2025","65-74 years","65-74","Renal failure","N17-N19",317,486302,65.2
,"Louisiana","22","2025 (provisional and partial)","2025","75-84 years","75-84","Renal failure","N17-N19",374,250281,149.4
,"Louisiana","22","2025 (provisional and partial)","2025","85+ years","85+","Renal failure","N17-N19",272,77944,349.0
,"Maine","23","2018","2018","45-54 years","45-54","Renal failure","N17-N19",12,180173,Unreliable
,"Maine","23","2018","2018","55-64 years","55-64","Renal failure","N17-N19",34,211981,16.0
,"Maine","23","2018","2018","65-74 years","65-74","Renal failure","N17-N19",72,163367,44.1
,"Maine","23","2018","2018","75-84 years","75-84","Renal failure","N17-N19",80,79213,101.0
,"Maine","23","2018","2018","85+ years","85+","Renal failure","N17-N19",120,33419,359.1
,"Maine","23","2019","2019","45-54 years","45-54","Renal failure","N17-N19",13,174730,Unreliable
,"Maine","23","2019","2019","55-64 years","55-64","Renal failure","N17-N19",28,211560,13.2
,"Maine","23","2019","2019","65-74 years","65-74","Renal failure","N17-N19",84,169079,49.7
,"Maine","23","2019","2019","75-84 years","75-84","Renal failure","N17-N19",82,82386,99.5
,"Maine","23","2019","2019","85+ years","85+","Renal failure","N17-N19",81,33800,239.6
,"Maine","23","2020","2020","45-54 years","45-54","Renal failure","N17-N19",10,170543,Unreliable
,"Maine","23","2020","2020","55-64 years","55-64","Renal failure","N17-N19",45,210474,21.4
,"Maine","23","2020","2020","65-74 years","65-74","Renal failure","N17-N19",76,175368,43.3
,"Maine","23","2020","2020","75-84 years","75-84","Renal failure","N17-N19",76,84783,89.6
,"Maine","23","2020","2020","85+ years","85+","Renal failure","N17-N19",75,33625,223.0
,"Maine","23","2021","2021","45-54 years","45-54","Renal failure","N17-N19",24,170832,14.0
,"Maine","23","2021","2021","55-64 years","55-64","Renal failure","N17-N19",48,213326,22.5
,"Maine","23","2021","2021","65-74 years","65-74","Renal failure","N17-N19",57,183139,31.1
,"Maine","23","2021","2021","75-84 years","75-84","Renal failure","N17-N19",100,84057,119.0
,"Maine","23","2021","2021","85+ years","85+","Renal failure","N17-N19",85,29969,283.6
,"Maine","23","2022","2022","45-54 years","45-54","Renal failure","N17-N19",16,168198,Unreliable
,"Maine","23","2022","2022","55-64 years","55-64","Renal failure","N17-N19",40,209684,19.1
,"Maine","23","2022","2022","65-74 years","65-74","Renal failure","N17-N19",75,185170,40.5
,"Maine","23","2022","2022","75-84 years","75-84","Renal failure","N17-N19",103,93519,110.1
,"Maine","23","2022","2022","85+ years","85+","Renal failure","N17-N19",96,33535,286.3
,"Maine","23","2023","2023","45-54 years","45-54","Renal failure","N17-N19",11,166785,Unreliable
,"Maine","23","2023","2023","55-64 years","55-64","Renal failure","N17-N19",32,206492,15.5
,"Maine","23","2023","2023","65-74 years","65-74","Renal failure","N17-N19",84,190427,44.1
,"Maine","23","2023","2023","75-84 years","75-84","Renal failure","N17-N19",92,98715,93.2
