"Notes","State","State Code","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Ten-Year Age Groups","Ten-Year Age Groups Code",Deaths,Population,Crude Rate
,"Idaho","16","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",172,160852,106.9
,"Idaho","16","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",198,75442,262.5
,"Idaho","16","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",186,28607,650.2
,"Illinois","17","2010","2010","Other bacterial diseases","A30-A49","25-34 years","25-34",75,1775957,4.2
,"Illinois","17","2010","2010","Other bacterial diseases","A30-A49","35-44 years","35-44",137,1725890,7.9
,"Illinois","17","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",472,1870879,25.2
,"Illinois","17","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",958,1473207,65.0
,"Illinois","17","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",1404,849535,165.3
,"Illinois","17","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",2014,524766,383.8
,"Illinois","17","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",1989,234912,846.7
,"Illinois","17","2011","2011","Other bacterial diseases","A30-A49","25-34 years","25-34",75,1788198,4.2
,"Illinois","17","2011","2011","Other bacterial diseases","A30-A49","35-44 years","35-44",164,1703981,9.6
,"Illinois","17","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",491,1850775,26.5
,"Illinois","17","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",1043,1537348,67.8
,"Illinois","17","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",1445,872945,165.5
,"Illinois","17","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",1961,524907,373.6
,"Illinois","17","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",2091,242913,860.8
,"Illinois","17","2012","2012","Other bacterial diseases","A30-A49","25-34 years","25-34",61,1786326,3.4
,"Illinois","17","2012","2012","Other bacterial diseases","A30-A49","35-44 years","35-44",133,1693816,7.9
,"Illinois","17","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",468,1824083,25.7
,"Illinois","17","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",995,1557881,63.9
,"Illinois","17","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",1362,923499,147.5
,"Illinois","17","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",1829,523100,349.6
,"Illinois","17","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",2030,247838,819.1
,"Illinois","17","2013","2013","Other bacterial diseases","A30-A49","25-34 years","25-34",75,1784842,4.2
,"Illinois","17","2013","2013","Other bacterial diseases","A30-A49","35-44 years","35-44",157,1685410,9.3
,"Illinois","17","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",424,1795460,23.6
,"Illinois","17","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",999,1589904,62.8
,"Illinois","17","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",1344,964779,139.3
,"Illinois","17","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",1950,526155,370.6
,"Illinois","17","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",2032,252707,804.1
,"Illinois","17","2014","2014","Other bacterial diseases","A30-A49","25-34 years","25-34",60,1780945,3.4
,"Illinois","17","2014","2014","Other bacterial diseases","A30-A49","35-44 years","35-44",121,1679806,7.2
,"Illinois","17","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",490,1771582,27.7
,"Illinois","17","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",1048,1619080,64.7
,"Illinois","17","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",1534,1002122,153.1
,"Illinois","17","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",1869,530359,352.4
,"Illinois","17","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",2204,256052,860.8
,"Illinois","17","2015","2015","Other bacterial diseases","A30-A49","25-34 years","25-34",56,1774341,3.2
,"Illinois","17","2015","2015","Other bacterial diseases","A30-A49","35-44 years","35-44",147,1669816,8.8
,"Illinois","17","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",448,1746424,25.7
,"Illinois","17","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",1125,1644616,68.4
,"Illinois","17","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",1659,1038829,159.7
,"Illinois","17","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",1987,532731,373.0
,"Illinois","17","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",2325,258717,898.7
,"Illinois","17","2016","2016","Other bacterial diseases","A30-A49","25-34 years","25-34",71,1774032,4.0
,"Illinois","17","2016","2016","Other bacterial diseases","A30-A49","35-44 years","35-44",161,1646756,9.8
,"Illinois","17","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",407,1713154,23.8
,"Illinois","17","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",1131,1655713,68.3
,"Illinois","17","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",1579,1072843,147.2
,"Illinois","17","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",2001,538938,371.3
,"Illinois","17","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",2215,259483,853.6
,"Illinois","17","2017","2017","Other bacterial diseases","A30-A49","25-34 years","25-34",71,1776073,4.0
,"Illinois","17","2017","2017","Other bacterial diseases","A30-A49","35-44 years","35-44",158,1639168,9.6
,"Illinois","17","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",434,1682908,25.8
,"Illinois","17","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",1206,1666188,72.4
,"Illinois","17","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",1742,1116989,156.0
,"Illinois","17","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",2049,562512,364.3
,"Illinois","17","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",2291,265897,861.6
,"Indiana","18","2010","2010","Other bacterial diseases","A30-A49","25-34 years","25-34",29,827345,3.5
,"Indiana","18","2010","2010","Other bacterial diseases","A30-A49","35-44 years","35-44",84,840830,10.0
,"Indiana","18","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",255,946768,26.9
,"Indiana","18","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",488,769143,63.4
,"Indiana","18","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",677,452335,149.7
,"Indiana","18","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",871,273501,318.5
,"Indiana","18","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",857,115272,743.5
,"Indiana","18","2011","2011","Other bacterial diseases","A30-A49","25-34 years","25-34",38,834966,4.6
,"Indiana","18","2011","2011","Other bacterial diseases","A30-A49","35-44 years","35-44",92,830262,11.1
,"Indiana","18","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",275,935186,29.4
,"Indiana","18","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",578,803177,72.0
,"Indiana","18","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",694,464789,149.3
,"Indiana","18","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",1002,273520,366.3
,"Indiana","18","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",901,119778,752.2
,"Indiana","18","2012","2012","Other bacterial diseases","A30-A49","25-34 years","25-34",44,836003,5.3
,"Indiana","18","2012","2012","Other bacterial diseases","A30-A49","35-44 years","35-44",95,825294,11.5
,"Indiana","18","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",256,920303,27.8
,"Indiana","18","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",544,812629,66.9
,"Indiana","18","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",780,493554,158.0
,"Indiana","18","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",1026,273667,374.9
,"Indiana","18","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",975,121927,799.7
,"Indiana","18","2013","2013","Other bacterial diseases","A30-A49","25-34 years","25-34",41,842583,4.9
,"Indiana","18","2013","2013","Other bacterial diseases","A30-A49","35-44 years","35-44",89,826456,10.8
,"Indiana","18","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",293,904904,32.4
,"Indiana","18","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",619,829486,74.6
,"Indiana","18","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",890,514523,173.0
,"Indiana","18","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",1054,275677,382.3
,"Indiana","18","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",955,124833,765.0
,"Indiana","18","2014","2014","Other bacterial diseases","A30-A49","25-34 years","25-34",50,845927,5.9
,"Indiana","18","2014","2014","Other bacterial diseases","A30-A49","35-44 years","35-44",88,824681,10.7
,"Indiana","18","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",284,891112,31.9
,"Indiana","18","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",652,842381,77.4
,"Indiana","18","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",901,536111,168.1
,"Indiana","18","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",1076,278910,385.8
,"Indiana","18","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",1010,126423,798.9
,"Indiana","18","2015","2015","Other bacterial diseases","A30-A49","25-34 years","25-34",47,850559,5.5
,"Indiana","18","2015","2015","Other bacterial diseases","A30-A49","35-44 years","35-44",82,823056,10.0
,"Indiana","18","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",301,878974,34.2
,"Indiana","18","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",711,855764,83.1
,"Indiana","18","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",1045,556692,187.7
,"Indiana","18","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",1096,281625,389.2
,"Indiana","18","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",1178,127810,921.7
,"Indiana","18","2016","2016","Other bacterial diseases","A30-A49","25-34 years","25-34",53,859672,6.2
,"Indiana","18","2016","2016","Other bacterial diseases","A30-A49","35-44 years","35-44",96,814899,11.8
,"Indiana","18","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",291,865746,33.6
,"Indiana","18","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",717,864467,82.9
,"Indiana","18","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",1010,576378,175.2
,"Indiana","18","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",1184,286716,413.0
,"Indiana","18","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",1137,128469,885.0
,"Indiana","18","2017","2017","Other bacterial diseases","A30-A49","25-34 years","25-34",48,868804,5.5
,"Indiana","18","2017","2017","Other bacterial diseases","A30-A49","35-44 years","35-44",116,816778,14.2
,"Indiana","18","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",309,854456,36.2
,"Indiana","18","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",685,870607,78.7
,"Indiana","18","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",1082,598944,180.7
,"Indiana","18","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",1255,295886,424.1
,"Indiana","18","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",1170,130060,899.6
,"Iowa","19","2010","2010","Other bacterial diseases","A30-A49","25-34 years","25-34",11,382583,Unreliable
,"Iowa","19","2010","2010","Other bacterial diseases","A30-A49","35-44 years","35-44",16,364548,Unreliable
,"Iowa","19","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",78,439726,17.7
,"Iowa","19","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",156,372750,41.9
,"Iowa","19","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",215,224656,95.7
,"Iowa","19","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",340,153574,221.4
,"Iowa","19","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",378,74658,506.3
,"Iowa","19","2011","2011","Other bacterial diseases","A30-A49","35-44 years","35-44",26,360215,7.2
,"Iowa","19","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",76,432049,17.6
,"Iowa","19","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",143,389049,36.8
,"Iowa","19","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",237,228350,103.8
,"Iowa","19","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",330,152730,216.1
,"Iowa","19","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",395,76658,515.3
,"Iowa","19","2012","2012","Other bacterial diseases","A30-A49","25-34 years","25-34",10,390200,Unreliable
,"Iowa","19","2012","2012","Other bacterial diseases","A30-A49","35-44 years","35-44",23,359269,6.4
,"Iowa","19","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",81,423537,19.1
,"Iowa","19","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",160,393632,40.6
,"Iowa","19","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",230,240544,95.6
,"Iowa","19","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",373,152389,244.8
,"Iowa","19","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",476,77372,615.2
,"Iowa","19","2013","2013","Other bacterial diseases","A30-A49","25-34 years","25-34",11,390593,Unreliable
,"Iowa","19","2013","2013","Other bacterial diseases","A30-A49","35-44 years","35-44",15,361649,Unreliable
,"Iowa","19","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",78,414402,18.8
,"Iowa","19","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",191,401545,47.6
,"Iowa","19","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",260,250275,103.9
,"Iowa","19","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",381,152109,250.5
,"Iowa","19","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",451,78495,574.6
,"Iowa","19","2014","2014","Other bacterial diseases","A30-A49","35-44 years","35-44",16,363219,Unreliable
,"Iowa","19","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",79,406732,19.4
,"Iowa","19","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",205,407141,50.4
,"Iowa","19","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",309,259948,118.9
,"Iowa","19","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",411,152699,269.2
,"Iowa","19","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",504,78702,640.4
,"Iowa","19","2015","2015","Other bacterial diseases","A30-A49","25-34 years","25-34",12,391509,Unreliable
,"Iowa","19","2015","2015","Other bacterial diseases","A30-A49","35-44 years","35-44",25,366396,6.8
,"Iowa","19","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",84,398825,21.1
,"Iowa","19","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",236,413317,57.1
,"Iowa","19","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",324,270456,119.8
,"Iowa","19","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",451,153235,294.3
,"Iowa","19","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",589,79186,743.8
,"Iowa","19","2016","2016","Other bacterial diseases","A30-A49","25-34 years","25-34",16,394373,Unreliable
,"Iowa","19","2016","2016","Other bacterial diseases","A30-A49","35-44 years","35-44",28,367535,7.6
,"Iowa","19","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",90,389744,23.1
,"Iowa","19","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",234,415998,56.3
,"Iowa","19","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",320,281046,113.9
,"Iowa","19","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",414,154469,268.0
,"Iowa","19","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",540,78700,686.1
,"Iowa","19","2017","2017","Other bacterial diseases","A30-A49","25-34 years","25-34",18,395643,Unreliable
,"Iowa","19","2017","2017","Other bacterial diseases","A30-A49","35-44 years","35-44",41,373088,11.0
,"Iowa","19","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",103,380879,27.0
,"Iowa","19","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",225,417559,53.9
,"Iowa","19","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",381,291511,130.7
,"Iowa","19","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",467,155209,300.9
,"Iowa","19","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",597,79337,752.5
,"Kansas","20","2010","2010","Other bacterial diseases","A30-A49","25-34 years","25-34",13,377720,Unreliable
,"Kansas","20","2010","2010","Other bacterial diseases","A30-A49","35-44 years","35-44",27,346673,7.8
,"Kansas","20","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",89,406264,21.9
,"Kansas","20","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",143,331247,43.2
,"Kansas","20","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",228,190389,119.8
,"Kansas","20","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",330,126409,261.1
,"Kansas","20","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",350,59318,590.0
,"Kansas","20","2011","2011","Other bacterial diseases","A30-A49","25-34 years","25-34",10,383112,Unreliable
,"Kansas","20","2011","2011","Other bacterial diseases","A30-A49","35-44 years","35-44",31,343294,9.0
,"Kansas","20","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",97,398902,24.3
,"Kansas","20","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",195,346152,56.3
,"Kansas","20","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",228,195260,116.8
,"Kansas","20","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",355,125995,281.8
,"Kansas","20","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",395,61406,643.3
,"Kansas","20","2012","2012","Other bacterial diseases","A30-A49","25-34 years","25-34",13,387451,Unreliable
,"Kansas","20","2012","2012","Other bacterial diseases","A30-A49","35-44 years","35-44",25,343038,7.3
,"Kansas","20","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",66,388791,17.0
,"Kansas","20","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",210,351110,59.8
,"Kansas","20","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",266,206830,128.6
,"Kansas","20","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",339,125271,270.6
,"Kansas","20","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",345,62168,554.9
,"Kansas","20","2013","2013","Other bacterial diseases","A30-A49","25-34 years","25-34",10,387397,Unreliable
,"Kansas","20","2013","2013","Other bacterial diseases","A30-A49","35-44 years","35-44",30,343815,8.7
,"Kansas","20","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",88,376468,23.4
,"Kansas","20","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",218,356847,61.1
,"Kansas","20","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",260,216544,120.1
,"Kansas","20","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",321,125528,255.7
,"Kansas","20","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",424,62991,673.1
,"Kansas","20","2014","2014","Other bacterial diseases","A30-A49","25-34 years","25-34",14,387893,Unreliable
,"Kansas","20","2014","2014","Other bacterial diseases","A30-A49","35-44 years","35-44",25,344667,7.3
,"Kansas","20","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",90,368739,24.4
,"Kansas","20","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",215,362462,59.3
,"Kansas","20","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",289,225583,128.1
,"Kansas","20","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",389,126049,308.6
,"Kansas","20","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",417,63827,653.3
,"Kansas","20","2015","2015","Other bacterial diseases","A30-A49","25-34 years","25-34",11,387229,Unreliable
,"Kansas","20","2015","2015","Other bacterial diseases","A30-A49","35-44 years","35-44",44,346113,12.7
,"Kansas","20","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",110,360892,30.5
,"Kansas","20","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",267,367203,72.7
,"Kansas","20","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",374,235268,159.0
,"Kansas","20","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",448,126517,354.1
,"Kansas","20","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",477,64625,738.1
,"Kansas","20","2016","2016","Other bacterial diseases","A30-A49","25-34 years","25-34",17,384606,Unreliable
,"Kansas","20","2016","2016","Other bacterial diseases","A30-A49","35-44 years","35-44",37,347089,10.7
,"Kansas","20","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",83,354323,23.4
,"Kansas","20","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",253,372194,68.0
,"Kansas","20","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",387,244996,158.0
,"Kansas","20","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",409,127193,321.6
,"Kansas","20","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",487,64804,751.5
,"Kansas","20","2017","2017","Other bacterial diseases","A30-A49","25-34 years","25-34",20,383787,5.2
,"Kansas","20","2017","2017","Other bacterial diseases","A30-A49","35-44 years","35-44",36,351767,10.2
,"Kansas","20","2017","2017","Other bacterial diseases","A30-A49","45-54 years","45-54",80,345555,23.2
,"Kansas","20","2017","2017","Other bacterial diseases","A30-A49","55-64 years","55-64",282,373644,75.5
,"Kansas","20","2017","2017","Other bacterial diseases","A30-A49","65-74 years","65-74",390,255057,152.9
,"Kansas","20","2017","2017","Other bacterial diseases","A30-A49","75-84 years","75-84",479,129564,369.7
,"Kansas","20","2017","2017","Other bacterial diseases","A30-A49","85+ years","85+",543,64942,836.1
,"Kentucky","21","2010","2010","Other bacterial diseases","A30-A49","25-34 years","25-34",29,566216,5.1
,"Kentucky","21","2010","2010","Other bacterial diseases","A30-A49","35-44 years","35-44",69,576662,12.0
,"Kentucky","21","2010","2010","Other bacterial diseases","A30-A49","45-54 years","45-54",266,643097,41.4
,"Kentucky","21","2010","2010","Other bacterial diseases","A30-A49","55-64 years","55-64",468,538993,86.8
,"Kentucky","21","2010","2010","Other bacterial diseases","A30-A49","65-74 years","65-74",621,325314,190.9
,"Kentucky","21","2010","2010","Other bacterial diseases","A30-A49","75-84 years","75-84",814,183705,443.1
,"Kentucky","21","2010","2010","Other bacterial diseases","A30-A49","85+ years","85+",664,69208,959.4
,"Kentucky","21","2011","2011","Other bacterial diseases","A30-A49","25-34 years","25-34",39,569158,6.9
,"Kentucky","21","2011","2011","Other bacterial diseases","A30-A49","35-44 years","35-44",75,570028,13.2
,"Kentucky","21","2011","2011","Other bacterial diseases","A30-A49","45-54 years","45-54",232,637556,36.4
,"Kentucky","21","2011","2011","Other bacterial diseases","A30-A49","55-64 years","55-64",460,560468,82.1
,"Kentucky","21","2011","2011","Other bacterial diseases","A30-A49","65-74 years","65-74",697,334546,208.3
,"Kentucky","21","2011","2011","Other bacterial diseases","A30-A49","75-84 years","75-84",798,185832,429.4
,"Kentucky","21","2011","2011","Other bacterial diseases","A30-A49","85+ years","85+",662,71473,926.2
,"Kentucky","21","2012","2012","Other bacterial diseases","A30-A49","25-34 years","25-34",28,567662,4.9
,"Kentucky","21","2012","2012","Other bacterial diseases","A30-A49","35-44 years","35-44",78,566136,13.8
,"Kentucky","21","2012","2012","Other bacterial diseases","A30-A49","45-54 years","45-54",235,627061,37.5
,"Kentucky","21","2012","2012","Other bacterial diseases","A30-A49","55-64 years","55-64",506,562778,89.9
,"Kentucky","21","2012","2012","Other bacterial diseases","A30-A49","65-74 years","65-74",653,355298,183.8
,"Kentucky","21","2012","2012","Other bacterial diseases","A30-A49","75-84 years","75-84",793,186384,425.5
,"Kentucky","21","2012","2012","Other bacterial diseases","A30-A49","85+ years","85+",634,72971,868.8
,"Kentucky","21","2013","2013","Other bacterial diseases","A30-A49","25-34 years","25-34",40,564035,7.1
,"Kentucky","21","2013","2013","Other bacterial diseases","A30-A49","35-44 years","35-44",76,564798,13.5
,"Kentucky","21","2013","2013","Other bacterial diseases","A30-A49","45-54 years","45-54",241,619528,38.9
,"Kentucky","21","2013","2013","Other bacterial diseases","A30-A49","55-64 years","55-64",526,571744,92.0
,"Kentucky","21","2013","2013","Other bacterial diseases","A30-A49","65-74 years","65-74",672,370128,181.6
,"Kentucky","21","2013","2013","Other bacterial diseases","A30-A49","75-84 years","75-84",746,189439,393.8
,"Kentucky","21","2013","2013","Other bacterial diseases","A30-A49","85+ years","85+",638,74685,854.3
,"Kentucky","21","2014","2014","Other bacterial diseases","A30-A49","25-34 years","25-34",42,565862,7.4
,"Kentucky","21","2014","2014","Other bacterial diseases","A30-A49","35-44 years","35-44",101,561197,18.0
,"Kentucky","21","2014","2014","Other bacterial diseases","A30-A49","45-54 years","45-54",264,610933,43.2
,"Kentucky","21","2014","2014","Other bacterial diseases","A30-A49","55-64 years","55-64",606,578122,104.8
,"Kentucky","21","2014","2014","Other bacterial diseases","A30-A49","65-74 years","65-74",762,385387,197.7
,"Kentucky","21","2014","2014","Other bacterial diseases","A30-A49","75-84 years","75-84",866,193232,448.2
,"Kentucky","21","2014","2014","Other bacterial diseases","A30-A49","85+ years","85+",714,75895,940.8
,"Kentucky","21","2015","2015","Other bacterial diseases","A30-A49","25-34 years","25-34",54,568388,9.5
,"Kentucky","21","2015","2015","Other bacterial diseases","A30-A49","35-44 years","35-44",99,559036,17.7
,"Kentucky","21","2015","2015","Other bacterial diseases","A30-A49","45-54 years","45-54",278,603912,46.0
,"Kentucky","21","2015","2015","Other bacterial diseases","A30-A49","55-64 years","55-64",649,585545,110.8
,"Kentucky","21","2015","2015","Other bacterial diseases","A30-A49","65-74 years","65-74",944,398866,236.7
,"Kentucky","21","2015","2015","Other bacterial diseases","A30-A49","75-84 years","75-84",1016,196538,516.9
,"Kentucky","21","2015","2015","Other bacterial diseases","A30-A49","85+ years","85+",805,77361,1040.6
,"Kentucky","21","2016","2016","Other bacterial diseases","A30-A49","25-34 years","25-34",50,575311,8.7
,"Kentucky","21","2016","2016","Other bacterial diseases","A30-A49","35-44 years","35-44",123,553030,22.2
,"Kentucky","21","2016","2016","Other bacterial diseases","A30-A49","45-54 years","45-54",326,596852,54.6
,"Kentucky","21","2016","2016","Other bacterial diseases","A30-A49","55-64 years","55-64",697,590470,118.0
,"Kentucky","21","2016","2016","Other bacterial diseases","A30-A49","65-74 years","65-74",1001,411687,243.1
,"Kentucky","21","2016","2016","Other bacterial diseases","A30-A49","75-84 years","75-84",1013,200941,504.1
,"Kentucky","21","2016","2016","Other bacterial diseases","A30-A49","85+ years","85+",822,78089,1052.6
,"Kentucky","21","2017","2017","Other bacterial diseases","A30-A49","25-34 years","25-34",45,580996,7.7
,"Kentucky","21","2017","2017","Other bacterial diseases","A30-A49","35-44 years","35-44",132,550240,24.0
