"Notes","Year","Year Code","MCD - ICD Sub-Chapter","MCD - ICD Sub-Chapter Code","Five-Year Age Groups","Five-Year Age Groups Code","Sex","Sex Code","Single Race 6","Single Race 6 Code",Deaths,Population,Crude Rate
,"2020","2020","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",134,1463390,9.2
,"2020","2020","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",512,8707436,5.9
,"2020","2020","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",12,117458,Unreliable
,"2020","2020","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian","A",38,531410,7.2
,"2020","2020","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",159,1259684,12.6
,"2020","2020","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",799,8443960,9.5
,"2020","2020","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",23,109672,21.0
,"2020","2020","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian","A",24,571851,4.2
,"2020","2020","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",218,1361520,16.0
,"2020","2020","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",745,8625422,8.6
,"2020","2020","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","More than one race","M",14,135822,Unreliable
,"2020","2020","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",20,100847,19.8
,"2020","2020","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian","A",37,470592,7.9
,"2020","2020","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",256,1131562,22.6
,"2020","2020","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",1065,8135492,13.1
,"2020","2020","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",13,84501,Unreliable
,"2020","2020","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian","A",38,495782,7.7
,"2020","2020","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",226,1099867,20.5
,"2020","2020","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",957,7684534,12.5
,"2020","2020","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",21,74682,28.1
,"2020","2020","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian","A",70,388348,18.0
,"2020","2020","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",314,847727,37.0
,"2020","2020","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",1283,6976071,18.4
,"2020","2020","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",19,61581,Unreliable
,"2020","2020","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Asian","A",46,395039,11.6
,"2020","2020","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","Black or African American","2054-5",212,823223,25.8
,"2020","2020","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","White","2106-3",1179,6514879,18.1
,"2020","2020","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","More than one race","M",10,77062,Unreliable
,"2020","2020","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",24,54260,44.2
,"2020","2020","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Asian","A",71,307173,23.1
,"2020","2020","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","Black or African American","2054-5",281,599043,46.9
,"2020","2020","Other bacterial diseases","A30-A49","70-74 years","70-74","Male","M","White","2106-3",1523,5757502,26.5
,"2020","2020","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Asian","A",40,255256,15.7
,"2020","2020","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","Black or African American","2054-5",204,537031,38.0
,"2020","2020","Other bacterial diseases","A30-A49","75-79 years","75-79","Female","F","White","2106-3",1109,4625198,24.0
,"2020","2020","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",10,32151,Unreliable
,"2020","2020","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Asian","A",69,199672,34.6
,"2020","2020","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","Black or African American","2054-5",237,356996,66.4
,"2020","2020","Other bacterial diseases","A30-A49","75-79 years","75-79","Male","M","White","2106-3",1458,3839390,38.0
,"2020","2020","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",10,24740,Unreliable
,"2020","2020","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Asian","A",52,172616,30.1
,"2020","2020","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","Black or African American","2054-5",189,359598,52.6
,"2020","2020","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","White","2106-3",1154,3122283,37.0
,"2020","2020","Other bacterial diseases","A30-A49","80-84 years","80-84","Female","F","More than one race","M",12,31528,Unreliable
,"2020","2020","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Asian","A",53,131903,40.2
,"2020","2020","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","Black or African American","2054-5",167,212937,78.4
,"2020","2020","Other bacterial diseases","A30-A49","80-84 years","80-84","Male","M","White","2106-3",1289,2359191,54.6
,"2020","2020","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Asian","A",43,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","Black or African American","2054-5",160,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","85-89 years","85-89","Female","F","White","2106-3",944,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Asian","A",48,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","Black or African American","2054-5",125,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","85-89 years","85-89","Male","M","White","2106-3",962,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Asian","A",35,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","Black or African American","2054-5",94,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","90-94 years","90-94","Female","F","White","2106-3",775,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Asian","A",34,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","Black or African American","2054-5",65,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","90-94 years","90-94","Male","M","White","2106-3",591,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Asian","A",21,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","Black or African American","2054-5",38,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","95-99 years","95-99","Female","F","White","2106-3",264,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Asian","A",18,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","Black or African American","2054-5",19,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","95-99 years","95-99","Male","M","White","2106-3",162,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","Black or African American","2054-5",11,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","100+ years","100+","Female","F","White","2106-3",28,Not Applicable,Not Applicable
,"2020","2020","Other bacterial diseases","A30-A49","100+ years","100+","Male","M","White","2106-3",16,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","20-24 years","20-24","Female","F","White","2106-3",16,7690526,Unreliable
,"2020","2020","Renal failure","N17-N19","20-24 years","20-24","Male","M","White","2106-3",17,8089300,Unreliable
,"2020","2020","Renal failure","N17-N19","25-29 years","25-29","Female","F","White","2106-3",21,8163531,0.3
,"2020","2020","Renal failure","N17-N19","25-29 years","25-29","Male","M","Black or African American","2054-5",10,1868095,Unreliable
,"2020","2020","Renal failure","N17-N19","25-29 years","25-29","Male","M","White","2106-3",41,8622592,0.5
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Female","F","Black or African American","2054-5",18,1725678,Unreliable
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Female","F","White","2106-3",56,8157981,0.7
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Male","M","Black or African American","2054-5",26,1680233,1.5
,"2020","2020","Renal failure","N17-N19","30-34 years","30-34","Male","M","White","2106-3",64,8545859,0.7
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Female","F","Black or African American","2054-5",27,1567523,1.7
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Female","F","White","2106-3",83,8004302,1.0
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Male","M","Black or African American","2054-5",24,1447972,1.7
,"2020","2020","Renal failure","N17-N19","35-39 years","35-39","Male","M","White","2106-3",131,8260740,1.6
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Female","F","Black or African American","2054-5",39,1478704,2.6
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Female","F","White","2106-3",110,7529611,1.5
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",10,140174,Unreliable
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Male","M","Black or African American","2054-5",47,1325942,3.5
,"2020","2020","Renal failure","N17-N19","40-44 years","40-44","Male","M","White","2106-3",151,7703392,2.0
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",11,125266,Unreliable
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Female","F","Black or African American","2054-5",54,1431378,3.8
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Female","F","White","2106-3",192,7549616,2.5
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",10,128938,Unreliable
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Male","M","Asian","A",14,682910,Unreliable
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Male","M","Black or African American","2054-5",81,1256846,6.4
,"2020","2020","Renal failure","N17-N19","45-49 years","45-49","Male","M","White","2106-3",271,7608693,3.6
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Female","F","Black or African American","2054-5",91,1419284,6.4
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Female","F","White","2106-3",287,7936877,3.6
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",15,121326,Unreliable
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Male","M","Asian","A",13,591319,Unreliable
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Male","M","Black or African American","2054-5",122,1246081,9.8
,"2020","2020","Renal failure","N17-N19","50-54 years","50-54","Male","M","White","2106-3",456,7921383,5.8
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",15,121916,Unreliable
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Female","F","Asian","A",13,620933,Unreliable
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Female","F","Black or African American","2054-5",135,1463390,9.2
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Female","F","White","2106-3",522,8707436,6.0
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",13,117458,Unreliable
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Male","M","Asian","A",38,531410,7.2
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Male","M","Black or African American","2054-5",162,1259684,12.9
,"2020","2020","Renal failure","N17-N19","55-59 years","55-59","Male","M","White","2106-3",815,8443960,9.7
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",23,109672,21.0
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Asian","A",25,571851,4.4
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","Black or African American","2054-5",221,1361520,16.2
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","White","2106-3",760,8625422,8.8
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Female","F","More than one race","M",14,135822,Unreliable
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",20,100847,19.8
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Asian","A",37,470592,7.9
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Male","M","Black or African American","2054-5",259,1131562,22.9
,"2020","2020","Renal failure","N17-N19","60-64 years ","60-64","Male","M","White","2106-3",1081,8135492,13.3
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",13,84501,Unreliable
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Female","F","Asian","A",38,495782,7.7
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Female","F","Black or African American","2054-5",232,1099867,21.1
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Female","F","White","2106-3",970,7684534,12.6
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",21,74682,28.1
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Male","M","Asian","A",70,388348,18.0
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Male","M","Black or African American","2054-5",326,847727,38.5
,"2020","2020","Renal failure","N17-N19","65-69 years","65-69","Male","M","White","2106-3",1300,6976071,18.6
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",19,61581,Unreliable
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Female","F","Asian","A",46,395039,11.6
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Female","F","Black or African American","2054-5",213,823223,25.9
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Female","F","White","2106-3",1192,6514879,18.3
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Female","F","More than one race","M",10,77062,Unreliable
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Male","M","American Indian or Alaska Native","1002-5",24,54260,44.2
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Male","M","Asian","A",74,307173,24.1
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Male","M","Black or African American","2054-5",289,599043,48.2
,"2020","2020","Renal failure","N17-N19","70-74 years","70-74","Male","M","White","2106-3",1550,5757502,26.9
,"2020","2020","Renal failure","N17-N19","75-79 years","75-79","Female","F","Asian","A",40,255256,15.7
,"2020","2020","Renal failure","N17-N19","75-79 years","75-79","Female","F","Black or African American","2054-5",207,537031,38.5
,"2020","2020","Renal failure","N17-N19","75-79 years","75-79","Female","F","White","2106-3",1125,4625198,24.3
,"2020","2020","Renal failure","N17-N19","75-79 years","75-79","Male","M","American Indian or Alaska Native","1002-5",10,32151,Unreliable
,"2020","2020","Renal failure","N17-N19","75-79 years","75-79","Male","M","Asian","A",71,199672,35.6
,"2020","2020","Renal failure","N17-N19","75-79 years","75-79","Male","M","Black or African American","2054-5",240,356996,67.2
,"2020","2020","Renal failure","N17-N19","75-79 years","75-79","Male","M","White","2106-3",1479,3839390,38.5
,"2020","2020","Renal failure","N17-N19","80-84 years","80-84","Female","F","American Indian or Alaska Native","1002-5",10,24740,Unreliable
,"2020","2020","Renal failure","N17-N19","80-84 years","80-84","Female","F","Asian","A",52,172616,30.1
,"2020","2020","Renal failure","N17-N19","80-84 years","80-84","Female","F","Black or African American","2054-5",194,359598,53.9
,"2020","2020","Renal failure","N17-N19","80-84 years","80-84","Female","F","White","2106-3",1164,3122283,37.3
,"2020","2020","Renal failure","N17-N19","80-84 years","80-84","Female","F","More than one race","M",12,31528,Unreliable
,"2020","2020","Renal failure","N17-N19","80-84 years","80-84","Male","M","American Indian or Alaska Native","1002-5",10,18608,Unreliable
,"2020","2020","Renal failure","N17-N19","80-84 years","80-84","Male","M","Asian","A",54,131903,40.9
,"2020","2020","Renal failure","N17-N19","80-84 years","80-84","Male","M","Black or African American","2054-5",168,212937,78.9
,"2020","2020","Renal failure","N17-N19","80-84 years","80-84","Male","M","White","2106-3",1317,2359191,55.8
,"2020","2020","Renal failure","N17-N19","85-89 years","85-89","Female","F","Asian","A",44,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","85-89 years","85-89","Female","F","Black or African American","2054-5",161,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","85-89 years","85-89","Female","F","White","2106-3",957,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","85-89 years","85-89","Male","M","Asian","A",49,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","85-89 years","85-89","Male","M","Black or African American","2054-5",127,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","85-89 years","85-89","Male","M","White","2106-3",977,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","90-94 years","90-94","Female","F","Asian","A",35,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","90-94 years","90-94","Female","F","Black or African American","2054-5",95,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","90-94 years","90-94","Female","F","White","2106-3",785,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","90-94 years","90-94","Male","M","Asian","A",34,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","90-94 years","90-94","Male","M","Black or African American","2054-5",66,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","90-94 years","90-94","Male","M","White","2106-3",600,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","95-99 years","95-99","Female","F","Asian","A",21,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","95-99 years","95-99","Female","F","Black or African American","2054-5",38,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","95-99 years","95-99","Female","F","White","2106-3",268,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","95-99 years","95-99","Male","M","Asian","A",18,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","95-99 years","95-99","Male","M","Black or African American","2054-5",19,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","95-99 years","95-99","Male","M","White","2106-3",163,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","100+ years","100+","Female","F","Black or African American","2054-5",11,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","100+ years","100+","Female","F","White","2106-3",28,Not Applicable,Not Applicable
,"2020","2020","Renal failure","N17-N19","100+ years","100+","Male","M","White","2106-3",16,Not Applicable,Not Applicable
,"2021","2021","Other bacterial diseases","A30-A49","20-24 years","20-24","Female","F","White","2106-3",15,7678520,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","Black or African American","2054-5",11,1652737,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","20-24 years","20-24","Male","M","White","2106-3",32,8040550,0.4
,"2021","2021","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","Black or African American","2054-5",11,1745449,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","25-29 years","25-29","Female","F","White","2106-3",41,7930621,0.5
,"2021","2021","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","Black or African American","2054-5",18,1769686,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","25-29 years","25-29","Male","M","White","2106-3",68,8267859,0.8
,"2021","2021","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","Black or African American","2054-5",35,1784200,2.0
,"2021","2021","Other bacterial diseases","A30-A49","30-34 years","30-34","Female","F","White","2106-3",99,8232924,1.2
,"2021","2021","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","Black or African American","2054-5",21,1742726,1.2
,"2021","2021","Other bacterial diseases","A30-A49","30-34 years","30-34","Male","M","White","2106-3",131,8564386,1.5
,"2021","2021","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","Black or African American","2054-5",41,1593445,2.6
,"2021","2021","Other bacterial diseases","A30-A49","35-39 years","35-39","Female","F","White","2106-3",132,8095660,1.6
,"2021","2021","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","American Indian or Alaska Native","1002-5",15,159554,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","Black or African American","2054-5",48,1501626,3.2
,"2021","2021","Other bacterial diseases","A30-A49","35-39 years","35-39","Male","M","White","2106-3",249,8482227,2.9
,"2021","2021","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","Black or African American","2054-5",51,1526103,3.3
,"2021","2021","Other bacterial diseases","A30-A49","40-44 years","40-44","Female","F","White","2106-3",213,7753805,2.7
,"2021","2021","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","American Indian or Alaska Native","1002-5",16,146350,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Asian","A",14,735373,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","Black or African American","2054-5",62,1393869,4.4
,"2021","2021","Other bacterial diseases","A30-A49","40-44 years","40-44","Male","M","White","2106-3",350,8067661,4.3
,"2021","2021","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","American Indian or Alaska Native","1002-5",16,124648,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","Black or African American","2054-5",84,1408472,6.0
,"2021","2021","Other bacterial diseases","A30-A49","45-49 years","45-49","Female","F","White","2106-3",305,7367859,4.1
,"2021","2021","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","American Indian or Alaska Native","1002-5",19,131317,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Asian","A",20,703984,2.8
,"2021","2021","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","Black or African American","2054-5",98,1262390,7.8
,"2021","2021","Other bacterial diseases","A30-A49","45-49 years","45-49","Male","M","White","2106-3",523,7576202,6.9
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","American Indian or Alaska Native","1002-5",17,121669,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Asian","A",15,708839,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","Black or African American","2054-5",150,1436522,10.4
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Female","F","White","2106-3",509,8007705,6.4
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","American Indian or Alaska Native","1002-5",24,126185,19.0
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Asian","A",34,631939,5.4
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","Black or African American","2054-5",172,1289123,13.3
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","White","2106-3",837,8207232,10.2
,"2021","2021","Other bacterial diseases","A30-A49","50-54 years","50-54","Male","M","More than one race","M",14,157130,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","American Indian or Alaska Native","1002-5",23,121516,18.9
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Asian","A",17,635079,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","Black or African American","2054-5",237,1462097,16.2
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Female","F","White","2106-3",868,8539494,10.2
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","American Indian or Alaska Native","1002-5",35,120611,29.0
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Asian","A",34,559028,6.1
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","Black or African American","2054-5",256,1287992,19.9
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","White","2106-3",1271,8499849,15.0
,"2021","2021","Other bacterial diseases","A30-A49","55-59 years","55-59","Male","M","More than one race","M",14,140183,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","American Indian or Alaska Native","1002-5",23,112084,20.5
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Asian","A",49,577294,8.5
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","Black or African American","2054-5",324,1377636,23.5
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","White","2106-3",1158,8675924,13.3
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Female","F","More than one race","M",15,140026,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","American Indian or Alaska Native","1002-5",27,105673,25.6
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Asian","A",56,489217,11.4
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Black or African American","2054-5",336,1176588,28.6
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","Native Hawaiian or Other Pacific Islander","NHOPI",13,19325,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","White","2106-3",1869,8415987,22.2
,"2021","2021","Other bacterial diseases","A30-A49","60-64 years ","60-64","Male","M","More than one race","M",17,126469,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","American Indian or Alaska Native","1002-5",24,88359,27.2
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Asian","A",43,511157,8.4
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","Black or African American","2054-5",354,1130216,31.3
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","White","2106-3",1522,7791009,19.5
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Female","F","More than one race","M",16,109885,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","American Indian or Alaska Native","1002-5",29,79406,36.5
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Asian","A",89,413326,21.5
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","Black or African American","2054-5",400,896088,44.6
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","White","2106-3",2099,7248869,29.0
,"2021","2021","Other bacterial diseases","A30-A49","65-69 years","65-69","Male","M","More than one race","M",15,96411,Unreliable
,"2021","2021","Other bacterial diseases","A30-A49","70-74 years","70-74","Female","F","American Indian or Alaska Native","1002-5",22,65161,33.8
